Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.02    0.00  183172/2958993     x264_pixel_satd_4x8 [130]
                0.02    0.00  234640/2958993     x264_mb_analyse_inter_p16x16 [30]
                0.03    0.00  349757/2958993     x264_mb_analyse_intra [42]
                0.07    0.00  772160/2958993     refine_subpel [9]
                0.13    0.00 1419264/2958993     x264_macroblock_analyse [7]
[50]     1.0    0.28    0.00 2958993         x264_pixel_satd_4x4 [50]
-----------------------------------------------
                0.00    0.00     924/892418      x264_mb_mc_8x8 [74]
                0.00    0.00    9213/892418      x264_me_refine_bidir_satd [79]
                0.02    0.00   59444/892418      x264_mb_analyse_inter_b8x8 [22]
                0.02    0.00   76558/892418      x264_slicetype_mb_cost [13]
                0.03    0.00  101716/892418      x264_mb_mc [29]
                0.20    0.00  644563/892418      x264_mb_mc_direct8x8 [32]
[51]     1.0    0.28    0.00  892418         pixel_avg_8x8 [51]
-----------------------------------------------
                0.00    0.25     309/309         x264_slicetype_analyse [11]
[52]     0.9    0.00    0.25     309         scenecut [52]
                0.00    0.25     309/8547        x264_slicetype_frame_cost [12]
-----------------------------------------------
                0.25    0.00    1404/1404        x264_frame_filter [54]
[53]     0.9    0.25    0.00    1404         hpel_filter [53]
-----------------------------------------------
                0.00    0.25    1404/1404        x264_fdec_filter_row [49]
[54]     0.9    0.00    0.25    1404         x264_frame_filter [54]
                0.25    0.00    1404/1404        hpel_filter [53]
-----------------------------------------------
                0.00    0.25    4911/4911        x264_macroblock_analyse [7]
[55]     0.9    0.00    0.25    4911         x264_mb_analyse_inter_p16x8 [55]
                0.01    0.24   12279/855876      x264_me_search_ref [8]
                0.00    0.00   12279/676289      x264_mb_predict_mv [114]
-----------------------------------------------
                0.00    0.25    4911/4911        x264_macroblock_analyse [7]
[56]     0.9    0.00    0.25    4911         x264_mb_analyse_inter_p8x16 [56]
                0.01    0.24   12149/855876      x264_me_search_ref [8]
                0.00    0.00   12149/676289      x264_mb_predict_mv [114]
-----------------------------------------------
                0.07    0.16  279281/279281      x264_rd_cost_mb [17]
[57]     0.8    0.07    0.16  279281         x264_macroblock_size_cabac [57]
                0.04    0.00  176885/176885      block_residual_write_cabac [105]
                0.02    0.01  322044/390232      x264_cabac_mb_mvd [110]
                0.03    0.00  279281/279281      x264_cabac_mb_type [115]
                0.02    0.00  237625/237625      x264_cabac_mb_ref [122]
                0.01    0.00  278140/278140      x264_cabac_mb_cbp_luma [139]
                0.01    0.00  278140/278140      x264_cabac_mb_cbp_chroma [138]
                0.01    0.00   16164/16164       block_residual_write_cabac_8x8 [150]
                0.00    0.01   68188/68188       x264_cabac_mb8x8_mvd [154]
                0.00    0.00   41881/41881       x264_cabac_mb_qp_delta [195]
                0.00    0.00   20668/20668       x264_cabac_mb_intra4x4_pred_mode [215]
                0.00    0.00    3467/3467        x264_cabac_mb_intra_chroma_pred_mode [223]
-----------------------------------------------
                0.00    0.00     608/179712      x264_mb_encode_i16x16 [129]
                0.00    0.00    3968/179712      x264_mb_encode_i4x4 [119]
                0.07    0.00   64272/179712      x264_macroblock_encode [18]
                0.12    0.00  110864/179712      x264_mb_encode_8x8_chroma [40]
[58]     0.7    0.20    0.00  179712         x264_quant_4x4_trellis [58]
-----------------------------------------------
                0.00    0.18     300/300         x264_ratecontrol_start [60]
[59]     0.6    0.00    0.18     300         rate_estimate_qscale [59]
                0.00    0.18      78/78          x264_rc_analyse_slice [61]
                0.00    0.00     300/300         predict_size [262]
                0.00    0.00     300/300         x264_ratecontrol_set_estimated_size [276]
                0.00    0.00      78/78          get_qscale [284]
                0.00    0.00      78/78          clip_qscale [283]
-----------------------------------------------
                0.00    0.18     300/300         x264_encoder_encode [4]
[60]     0.6    0.00    0.18     300         x264_ratecontrol_start [60]
                0.00    0.18     300/300         rate_estimate_qscale [59]
                0.00    0.00     300/378         get_zone [248]
                0.00    0.00     300/358521      x264_emms [170]
                0.00    0.00     300/300         accum_p_qp_update [261]
-----------------------------------------------
                0.00    0.18      78/78          rate_estimate_qscale [59]
[61]     0.6    0.00    0.18      78         x264_rc_analyse_slice [61]
                0.00    0.18       2/80          x264_slicetype_analyse [11]
                0.00    0.00      78/157         x264_lowres_context_init [165]
                0.00    0.00      78/78          x264_slicetype_frame_cost_recalculate [285]
-----------------------------------------------
                0.02    0.00   21050/135774      x264_mb_encode_i8x8 [97]
                0.14    0.00  114724/135774      x264_macroblock_encode [18]
[62]     0.6    0.16    0.00  135774         quant_8x8 [62]
-----------------------------------------------
                0.03    0.00   70742/328115      x264_me_search_ref [8]
                0.04    0.00   86073/328115      x264_pixel_sad_x3_8x16 [102]
                0.08    0.00  171300/328115      x264_pixel_sad_x4_8x16 [84]
[63]     0.5    0.15    0.00  328115         x264_pixel_sad_8x16 [63]
-----------------------------------------------
                0.01    0.00   23134/236470      x264_mb_encode_i8x8 [97]
                0.14    0.00  213336/236470      sub16x16_dct8 [77]
[64]     0.5    0.15    0.00  236470         sub8x8_dct8 [64]
-----------------------------------------------
                0.03    0.00   37664/173326      x264_me_refine_bidir_satd [79]
                0.04    0.00   50858/173326      x264_mb_mc [29]
                0.07    0.00   84804/173326      x264_mb_analyse_inter_b16x16 [16]
[65]     0.5    0.15    0.00  173326         pixel_avg_16x16 [65]
-----------------------------------------------
                0.00    0.15  118800/118800      x264_adaptive_quant_frame [68]
[66]     0.5    0.00    0.15  118800         ac_energy_mb [66]
                0.10    0.00  118800/118800      x264_pixel_var_16x16 [82]
                0.05    0.00  237600/237600      x264_pixel_var_8x8 [98]
                0.00    0.00  118800/358521      x264_emms [170]
-----------------------------------------------
                0.15    0.00     300/300         x264_frame_init_lowres [69]
[67]     0.5    0.15    0.00     300         frame_init_lowres_core [67]
-----------------------------------------------
                0.00    0.15     300/300         x264_encoder_encode [4]
[68]     0.5    0.00    0.15     300         x264_adaptive_quant_frame [68]
                0.00    0.15  118800/118800      ac_energy_mb [66]
-----------------------------------------------
                0.00    0.15     300/300         x264_encoder_encode [4]
[69]     0.5    0.00    0.15     300         x264_frame_init_lowres [69]
                0.15    0.00     300/300         frame_init_lowres_core [67]
                0.00    0.00     300/300         x264_frame_expand_border_lowres [272]
-----------------------------------------------
                0.00    0.14   84804/84804       x264_macroblock_analyse [7]
[70]     0.5    0.00    0.14   84804         x264_mb_analyse_inter_direct [70]
                0.00    0.14  339216/5538011     x264_pixel_satd_8x8 [24]
-----------------------------------------------
                0.00    0.00   31121/942557      x264_macroblock_probe_skip [76]
                0.03    0.00  175824/942557      x264_macroblock_analyse [7]
                0.11    0.00  735612/942557      x264_rd_cost_mb [17]
[71]     0.5    0.14    0.00  942557         x264_pixel_ssd_8x8 [71]
-----------------------------------------------
                0.03    0.00   71076/331193      x264_me_search_ref [8]
                0.04    0.00   86721/331193      x264_pixel_sad_x3_16x8 [111]
                0.07    0.00  173396/331193      x264_pixel_sad_x4_16x8 [87]
[72]     0.5    0.14    0.00  331193         x264_pixel_sad_16x8 [72]
-----------------------------------------------
                0.12    0.02    2598/2598        x264_macroblock_tree [25]
[73]     0.5    0.12    0.02    2598         x264_macroblock_tree_propagate [73]
                0.02    0.00   46764/46764       mbtree_propagate_cost [125]
-----------------------------------------------
                0.01    0.13  122828/122828      x264_mb_mc [29]
[74]     0.5    0.01    0.13  122828         x264_mb_mc_8x8 [74]
                0.01    0.05   30578/665626      x264_mb_mc_direct8x8 [32]
                0.04    0.00  186348/4896650     mc_chroma [34]
                0.02    0.00   91326/370868      mc_luma [80]
                0.00    0.00    1848/9717286     get_ref [28]
                0.00    0.00     924/892418      pixel_avg_8x8 [51]
                0.00    0.00    1848/1290974     pixel_avg_4x4 [95]
-----------------------------------------------
                0.10    0.04  118800/118800      x264_slice_write [5]
[75]     0.5    0.10    0.04  118800         x264_macroblock_cache_load [75]
                0.01    0.01  237600/772992      mc_copy_w8 [94]
                0.01    0.00  475200/475200      copy_column8 [137]
                0.00    0.01  118800/247465      mc_copy_w16 [131]
                0.00    0.00  118800/268488      x264_prefetch_fenc [172]
                0.00    0.00   30096/30096       x264_mb_predict_mv_pskip [207]
-----------------------------------------------
                0.01    0.13   17102/17102       x264_mb_analyse_inter_p16x16 [30]
[76]     0.5    0.01    0.13   17102         x264_macroblock_probe_skip [76]
                0.00    0.06   93917/1601447     sub8x8_dct [35]
                0.05    0.00  274061/6165565     quant_4x4 [33]
                0.01    0.00   31121/4896650     mc_chroma [34]
                0.00    0.00   17102/370868      mc_luma [80]
                0.00    0.00   31121/942557      x264_pixel_ssd_8x8 [71]
                0.00    0.00   27802/259819      quant_2x2_dc [141]
                0.00    0.00    5849/145896      x264_decimate_score16 [145]
                0.00    0.00    6007/270840      zigzag_scan_4x4_frame [140]
                0.00    0.00     158/29134       x264_decimate_score15 [211]
-----------------------------------------------
                0.00    0.14   53334/53334       x264_macroblock_encode [18]
[77]     0.5    0.00    0.14   53334         sub16x16_dct8 [77]
                0.14    0.00  213336/236470      sub8x8_dct8 [64]
-----------------------------------------------
                0.00    0.12   14861/14861       x264_macroblock_analyse [7]
[78]     0.4    0.00    0.12   14861         x264_refine_bidir [78]
                0.00    0.12     930/930         x264_me_refine_bidir_satd [79]
-----------------------------------------------
                0.00    0.12     930/930         x264_refine_bidir [78]
[79]     0.4    0.00    0.12     930         x264_me_refine_bidir_satd [79]
                0.00    0.06   37664/1824701     x264_pixel_satd_16x16 [21]
                0.03    0.00   37664/173326      pixel_avg_16x16 [65]
                0.01    0.00   30925/9717286     get_ref [28]
                0.00    0.00    9213/5538011     x264_pixel_satd_8x8 [24]
                0.00    0.00    3407/86640       x264_pixel_satd_8x16 [83]
                0.00    0.00    3664/88297       x264_pixel_satd_16x8 [88]
                0.00    0.00    9213/892418      pixel_avg_8x8 [51]
                0.00    0.00    3664/4844        pixel_avg_16x8 [221]
                0.00    0.00    3407/4555        pixel_avg_8x16 [222]
                0.00    0.00     930/930         memzero_aligned [236]
-----------------------------------------------
                0.00    0.00   17102/370868      x264_macroblock_probe_skip [76]
                0.01    0.00   21063/370868      x264_mb_mc_direct8x8 [32]
                0.02    0.00   91326/370868      x264_mb_mc_8x8 [74]
                0.06    0.01  241377/370868      x264_mb_mc [29]
[80]     0.4    0.09    0.01  370868         mc_luma [80]
                0.01    0.00  258887/1279344     mc_copy [89]
-----------------------------------------------
                0.01    0.00  234640/1653904     x264_mb_analyse_inter_p16x16 [30]
                0.09    0.00 1419264/1653904     x264_macroblock_analyse [7]
[81]     0.3    0.10    0.00 1653904         x264_pixel_sad_4x4 [81]
-----------------------------------------------
                0.10    0.00  118800/118800      ac_energy_mb [66]
[82]     0.3    0.10    0.00  118800         x264_pixel_var_16x16 [82]
-----------------------------------------------
                0.00    0.00     876/86640       x264_mb_analyse_inter_b8x16 [112]
                0.00    0.00    3407/86640       x264_me_refine_bidir_satd [79]
                0.01    0.07   82357/86640       refine_subpel [9]
[83]     0.3    0.01    0.07   86640         x264_pixel_satd_8x16 [83]
                0.07    0.00  346560/26464742     x264_pixel_satd_8x4 [15]
-----------------------------------------------
                0.00    0.03   15023/42825       refine_subpel [9]
                0.00    0.05   27802/42825       x264_me_search_ref [8]
[84]     0.3    0.00    0.08   42825         x264_pixel_sad_x4_8x16 [84]
                0.08    0.00  171300/328115      x264_pixel_sad_8x16 [63]
-----------------------------------------------
                0.01    0.00   22115/288083      x264_mb_encode_i4x4 [119]
                0.07    0.00  265968/288083      add8x8_idct [86]
[85]     0.3    0.08    0.00  288083         add4x4_idct [85]
-----------------------------------------------
                0.00    0.00    4024/66492       add16x16_idct [157]
                0.00    0.01    8648/66492       x264_mb_encode_8x8_chroma [40]
                0.00    0.06   53820/66492       x264_macroblock_encode [18]
[86]     0.3    0.00    0.07   66492         add8x8_idct [86]
                0.07    0.00  265968/288083      add4x4_idct [85]
-----------------------------------------------
                0.00    0.03   15191/43349       refine_subpel [9]
                0.00    0.05   28158/43349       x264_me_search_ref [8]
[87]     0.3    0.00    0.07   43349         x264_pixel_sad_x4_16x8 [87]
                0.07    0.00  173396/331193      x264_pixel_sad_16x8 [72]
-----------------------------------------------
                0.00    0.00     900/88297       x264_mb_analyse_inter_b16x8 [109]
                0.00    0.00    3664/88297       x264_me_refine_bidir_satd [79]
                0.00    0.07   83733/88297       refine_subpel [9]
[88]     0.3    0.00    0.07   88297         x264_pixel_satd_16x8 [88]
                0.07    0.00  353188/26464742     x264_pixel_satd_8x4 [15]
-----------------------------------------------
                0.01    0.00  247465/1279344     mc_copy_w16 [131]
                0.01    0.00  258887/1279344     mc_luma [80]
                0.04    0.00  772992/1279344     mc_copy_w8 [94]
[89]     0.2    0.07    0.00 1279344         mc_copy [89]
-----------------------------------------------
                0.00    0.00     680/206306      x264_macroblock_encode [18]
                0.01    0.00   29406/206306      x264_mb_analyse_intra_chroma [93]
                0.06    0.00  176220/206306      x264_slicetype_mb_cost [13]
[90]     0.2    0.07    0.00  206306         predict_8x8c_p [90]
-----------------------------------------------
                0.00    0.07   26653/26653       x264_slice_write [5]
[91]     0.2    0.00    0.07   26653         x264_macroblock_write_cabac [91]
                0.01    0.02   40091/40091       block_residual_write_cabac [113]
                0.01    0.00   26653/26653       x264_cabac_mb_type [132]
                0.01    0.00    9536/9536        x264_cabac_mb8x8_mvd [133]
                0.00    0.00   27793/37329       x264_cabac_mb_mvd [155]
                0.00    0.00   26615/26615       x264_cabac_mb_cbp_luma [159]
                0.00    0.00   78257/1384403     x264_cabac_encode_decision_c [103]
                0.00    0.00   12109/12109       x264_cabac_mb_qp_delta [160]
                0.00    0.00   26508/26508       x264_cabac_mb_ref [161]
                0.00    0.00   26615/26615       x264_cabac_mb_cbp_chroma [162]
                0.00    0.00    6052/6052        x264_cabac_mb_intra4x4_pred_mode [163]
                0.00    0.00     807/807         x264_cabac_mb_intra_chroma_pred_mode [164]
-----------------------------------------------
                0.04    0.03  118800/118800      x264_slice_write [5]
[92]     0.2    0.04    0.03  118800         x264_macroblock_cache_save [92]
                0.01    0.01  237600/772992      mc_copy_w8 [94]
                0.00    0.01  118800/247465      mc_copy_w16 [131]
                0.00    0.00  118800/268488      x264_prefetch_fenc [172]
-----------------------------------------------
                0.00    0.01    4274/18939       x264_analyse_update_cache [108]
                0.00    0.05   14665/18939       x264_macroblock_analyse [7]
[93]     0.2    0.00    0.06   18939         x264_mb_analyse_intra_chroma [93]
                0.00    0.05  120934/5538011     x264_pixel_satd_8x8 [24]
                0.01    0.00   29406/206306      predict_8x8c_p [90]
                0.00    0.00   30132/207866      predict_8x8c_h [143]
                0.00    0.00   29406/209456      predict_8x8c_dc [142]
                0.00    0.00   30332/208700      predict_8x8c_v [173]
                0.00    0.00   15532/15532       predict_8x8chroma_mode_available [217]
                0.00    0.00     926/1110        predict_8x8c_dc_top [233]
                0.00    0.00     726/902         predict_8x8c_dc_left [237]
                0.00    0.00       6/22          predict_8x8c_dc_128 [291]
-----------------------------------------------
                0.01    0.01  237600/772992      x264_macroblock_cache_load [75]
                0.01    0.01  237600/772992      x264_macroblock_cache_save [92]
                0.01    0.02  297792/772992      x264_slicetype_mb_cost [13]
[94]     0.2    0.02    0.04  772992         mc_copy_w8 [94]
                0.04    0.00  772992/1279344     mc_copy [89]
-----------------------------------------------
                0.00    0.00    1848/1290974     x264_mb_mc_8x8 [74]
                0.06    0.00 1289126/1290974     x264_mb_mc_direct8x8 [32]
[95]     0.2    0.06    0.00 1290974         pixel_avg_4x4 [95]
-----------------------------------------------
                0.01    0.05   87912/87912       x264_macroblock_analyse [7]
[96]     0.2    0.01    0.05   87912         x264_mb_predict_mv_direct16x16 [96]
                0.05    0.00   87912/87912       x264_mb_predict_mv_direct16x16_spatial [99]
-----------------------------------------------
                0.00    0.01    3463/23134       x264_macroblock_encode [18]
                0.00    0.05   19671/23134       x264_mb_analyse_intra [42]
[97]     0.2    0.00    0.06   23134         x264_mb_encode_i8x8 [97]
                0.02    0.00   21050/135774      quant_8x8 [62]
                0.01    0.00   23134/236470      sub8x8_dct8 [64]
                0.01    0.00    2084/100696      x264_quant_8x8_trellis [47]
                0.00    0.00   19170/38856       dequant_8x8 [147]
                0.00    0.00   19170/38856       add8x8_idct8 [146]
                0.00    0.00   19170/49454       zigzag_scan_8x8_frame [191]
-----------------------------------------------
                0.05    0.00  237600/237600      ac_energy_mb [66]
[98]     0.2    0.05    0.00  237600         x264_pixel_var_8x8 [98]
-----------------------------------------------
                0.05    0.00   87912/87912       x264_mb_predict_mv_direct16x16 [96]
[99]     0.2    0.05    0.00   87912         x264_mb_predict_mv_direct16x16_spatial [99]
                0.00    0.00  172451/488930      x264_mb_predict_mv_16x16 [169]
-----------------------------------------------
                0.02    0.03    1404/1404        x264_fdec_filter_row [49]
[100]    0.2    0.02    0.03    1404         x264_frame_deblock_row [100]
                0.02    0.00   20432/20432       deblock_h_luma_c [128]
                0.01    0.00   30216/30216       deblock_h_chroma_c [148]
                0.00    0.00   30888/268488      x264_prefetch_fenc [172]
                0.00    0.00   29536/29536       deblock_v_chroma_c [210]
                0.00    0.00   20201/20201       deblock_v_luma_c [216]
                0.00    0.00     420/420         deblock_h_chroma_intra_c [245]
                0.00    0.00     420/420         deblock_v_chroma_intra_c [246]
                0.00    0.00     337/337         deblock_v_luma_intra_c [251]
                0.00    0.00     333/333         deblock_h_luma_intra_c [253]
-----------------------------------------------
                0.00    0.05   30318/30318       x264_macroblock_analyse [7]
[101]    0.2    0.00    0.05   30318         x264_intra_rd [101]
                0.00    0.05    3467/367806      x264_rd_cost_mb [17]
                0.00    0.00    3467/479646      x264_analyse_update_cache [108]
-----------------------------------------------
                0.00    0.04   28691/28691       x264_me_search_ref [8]
[102]    0.1    0.00    0.04   28691         x264_pixel_sad_x3_8x16 [102]
                0.04    0.00   86073/328115      x264_pixel_sad_8x16 [63]
-----------------------------------------------
                0.00    0.00    1560/1384403     x264_cabac_mb_intra_chroma_pred_mode [164]
                0.00    0.00   15829/1384403     x264_cabac_mb_intra4x4_pred_mode [163]
                0.00    0.00   31825/1384403     x264_cabac_mb_cbp_chroma [162]
                0.00    0.00   34021/1384403     x264_cabac_mb_ref [161]
                0.00    0.00   76728/1384403     x264_cabac_mb_qp_delta [160]
                0.00    0.00   78257/1384403     x264_macroblock_write_cabac [91]
                0.00    0.00   83726/1384403     x264_cabac_mb_type [132]
                0.00    0.00  106460/1384403     x264_cabac_mb_cbp_luma [159]
                0.00    0.00  118008/1384403     x264_cabac_mb_skip [158]
                0.00    0.00  130873/1384403     x264_cabac_mb_mvd [155]
                0.02    0.00  707116/1384403     block_residual_write_cabac [113]
[103]    0.1    0.04    0.00 1384403         x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.01    0.00   58112/310148      x264_mb_analyse_inter_p16x16 [30]
                0.03    0.00  252036/310148      x264_mb_analyse_inter_b16x16 [16]
[104]    0.1    0.04    0.00  310148         x264_mb_predict_mv_ref16x16 [104]
-----------------------------------------------
                0.04    0.00  176885/176885      x264_macroblock_size_cabac [57]
[105]    0.1    0.04    0.00  176885         block_residual_write_cabac [105]
                0.00    0.00  129318/147607      x264_coeff_last16 [179]
                0.00    0.00   29992/35022       x264_coeff_last15 [202]
                0.00    0.00   17575/23933       x264_coeff_last4 [214]
-----------------------------------------------
                0.04    0.00   17066/17066       x264_mb_encode_8x8_chroma [40]
[106]    0.1    0.04    0.00   17066         add8x8_idct_dc [106]
-----------------------------------------------
                                                 <spontaneous>
[107]    0.1    0.04    0.00                 memcpy [107]
-----------------------------------------------
                0.00    0.00    3467/479646      x264_intra_rd [101]
                0.00    0.00   15431/479646      x264_mb_analyse_inter_p16x16 [30]
                0.00    0.00   31964/479646      x264_mb_analyse_p_rd [45]
                0.00    0.01  132050/479646      x264_macroblock_analyse [7]
                0.01    0.02  296734/479646      x264_mb_analyse_b_rd [20]
[108]    0.1    0.01    0.03  479646         x264_analyse_update_cache [108]
                0.00    0.01    4274/18939       x264_mb_analyse_intra_chroma [93]
                0.01    0.00  635048/707778      x264_mb_load_mv_direct8x8 [136]
                0.00    0.00   45104/104548      x264_mb_cache_mv_b8x8 [134]
                0.00    0.00   77724/77724       x264_mb_cache_mv_p8x8 [187]
                0.00    0.00    1438/2338        x264_mb_cache_mv_b16x8 [224]
                0.00    0.00    1360/2236        x264_mb_cache_mv_b8x16 [225]
-----------------------------------------------
                0.00    0.04     450/450         x264_macroblock_analyse [7]
[109]    0.1    0.00    0.04     450         x264_mb_analyse_inter_b16x8 [109]
                0.00    0.04    1800/855876      x264_me_search_ref [8]
                0.00    0.00     900/88297       x264_pixel_satd_16x8 [88]
                0.00    0.00    1800/9717286     get_ref [28]
                0.00    0.00    1800/676289      x264_mb_predict_mv [114]
                0.00    0.00     900/4844        pixel_avg_16x8 [221]
                0.00    0.00     900/2338        x264_mb_cache_mv_b16x8 [224]
-----------------------------------------------
                0.00    0.00   68188/390232      x264_cabac_mb8x8_mvd [154]
                0.02    0.01  322044/390232      x264_macroblock_size_cabac [57]
[110]    0.1    0.02    0.02  390232         x264_cabac_mb_mvd [110]
                0.02    0.00  390232/676289      x264_mb_predict_mv [114]
-----------------------------------------------
                0.00    0.04   28907/28907       x264_me_search_ref [8]
[111]    0.1    0.00    0.04   28907         x264_pixel_sad_x3_16x8 [111]
                0.04    0.00   86721/331193      x264_pixel_sad_16x8 [72]
-----------------------------------------------
                0.00    0.04     438/438         x264_macroblock_analyse [7]
[112]    0.1    0.00    0.04     438         x264_mb_analyse_inter_b8x16 [112]
                0.00    0.03    1752/855876      x264_me_search_ref [8]
                0.00    0.00     876/86640       x264_pixel_satd_8x16 [83]
                0.00    0.00    1752/9717286     get_ref [28]
                0.00    0.00    1752/676289      x264_mb_predict_mv [114]
                0.00    0.00     876/4555        pixel_avg_8x16 [222]
                0.00    0.00     876/2236        x264_mb_cache_mv_b8x16 [225]
-----------------------------------------------
                0.01    0.02   40091/40091       x264_macroblock_write_cabac [91]
[113]    0.1    0.01    0.02   40091         block_residual_write_cabac [113]
                0.02    0.00  707116/1384403     x264_cabac_encode_decision_c [103]
                0.00    0.00  153259/179611      x264_cabac_encode_bypass [178]
                0.00    0.00   18289/147607      x264_coeff_last16 [179]
                0.00    0.00   10414/26578       x264_coeff_last64 [213]
                0.00    0.00    6358/23933       x264_coeff_last4 [214]
                0.00    0.00    5030/35022       x264_coeff_last15 [202]
                0.00    0.00     687/1500        x264_cabac_encode_ue_bypass [227]
-----------------------------------------------
                0.00    0.00    1752/676289      x264_mb_analyse_inter_b8x16 [112]
                0.00    0.00    1800/676289      x264_mb_analyse_inter_b16x8 [109]
                0.00    0.00   12149/676289      x264_mb_analyse_inter_p8x16 [56]
                0.00    0.00   12279/676289      x264_mb_analyse_inter_p16x8 [55]
                0.00    0.00   37329/676289      x264_cabac_mb_mvd [155]
                0.00    0.00  101860/676289      x264_mb_analyse_inter_p8x8_mixed_ref [27]
                0.01    0.00  118888/676289      x264_mb_analyse_inter_b8x8 [22]
                0.02    0.00  390232/676289      x264_cabac_mb_mvd [110]
[114]    0.1    0.03    0.00  676289         x264_mb_predict_mv [114]
-----------------------------------------------
                0.03    0.00  279281/279281      x264_macroblock_size_cabac [57]
[115]    0.1    0.03    0.00  279281         x264_cabac_mb_type [115]
-----------------------------------------------
                0.00    0.00     263/203829      x264_macroblock_encode [18]
                0.00    0.00   27346/203829      x264_mb_analyse_intra [42]
                0.03    0.00  176220/203829      x264_slicetype_mb_cost [13]
[116]    0.1    0.03    0.00  203829         predict_8x8_vl [116]
-----------------------------------------------
                0.00    0.00     213/202889      x264_macroblock_encode [18]
                0.00    0.00   26456/202889      x264_mb_analyse_intra [42]
                0.03    0.00  176220/202889      x264_slicetype_mb_cost [13]
[117]    0.1    0.03    0.00  202889         predict_8x8_hu [117]
-----------------------------------------------
                                                 <spontaneous>
[118]    0.1    0.03    0.00                 log2f [118]
-----------------------------------------------
                0.00    0.00    4915/41096       x264_macroblock_encode [18]
                0.00    0.02   36181/41096       x264_mb_analyse_intra [42]
[119]    0.1    0.00    0.03   41096         x264_mb_encode_i4x4 [119]
                0.01    0.00   37128/6165565     quant_4x4 [33]
                0.01    0.00   41096/6446884     sub4x4_dct [38]
                0.01    0.00   22115/288083      add4x4_idct [85]
                0.00    0.00    3968/179712      x264_quant_4x4_trellis [58]
                0.00    0.00   22115/263678      dequant_4x4 [121]
                0.00    0.00   22115/270840      zigzag_scan_4x4_frame [140]
-----------------------------------------------
                0.02    0.00  512756/512756      sub8x8_dct_dc [123]
[120]    0.1    0.02    0.00  512756         sub4x4_dct_dc [120]
-----------------------------------------------
                0.00    0.00   12780/263678      x264_mb_encode_i16x16 [129]
                0.00    0.00   22115/263678      x264_mb_encode_i4x4 [119]
                0.00    0.00   45287/263678      x264_mb_encode_8x8_chroma [40]
                0.01    0.00  183496/263678      x264_macroblock_encode [18]
[121]    0.1    0.02    0.00  263678         dequant_4x4 [121]
-----------------------------------------------
                0.02    0.00  237625/237625      x264_macroblock_size_cabac [57]
[122]    0.1    0.02    0.00  237625         x264_cabac_mb_ref [122]
-----------------------------------------------
                0.00    0.02  128189/128189      x264_mb_encode_8x8_chroma [40]
[123]    0.1    0.00    0.02  128189         sub8x8_dct_dc [123]
                0.02    0.00  512756/512756      sub4x4_dct_dc [120]
-----------------------------------------------
                0.00    0.00     157/115057      x264_lowres_context_init [165]
                0.02    0.00  114900/115057      x264_macroblock_analyse [7]
[124]    0.1    0.02    0.00  115057         x264_mb_analyse_load_costs [124]
                0.00    0.00      12/358521      x264_emms [170]
                0.00    0.00      12/4865        x264_malloc [220]
-----------------------------------------------
                0.02    0.00   46764/46764       x264_macroblock_tree_propagate [73]
[125]    0.1    0.02    0.00   46764         mbtree_propagate_cost [125]
-----------------------------------------------
                0.00    0.00      38/40324       x264_mb_encode_i16x16 [129]
                0.02    0.00   40286/40324       x264_mb_encode_8x8_chroma [40]
[126]    0.1    0.02    0.00   40324         x264_quant_dc_trellis [126]
-----------------------------------------------
                0.00    0.00     205/29682       x264_macroblock_encode [18]
                0.02    0.00   29477/29682       x264_mb_analyse_intra [42]
[127]    0.1    0.02    0.00   29682         predict_16x16_p [127]
-----------------------------------------------
                0.02    0.00   20432/20432       x264_frame_deblock_row [100]
[128]    0.1    0.02    0.00   20432         deblock_h_luma_c [128]
-----------------------------------------------
                0.00    0.02    1179/1179        x264_macroblock_encode [18]
[129]    0.1    0.00    0.02    1179         x264_mb_encode_i16x16 [129]
                0.01    0.00    1141/1141        quant_4x4_dc [156]
                0.00    0.00    1006/1006        add16x16_idct [157]
                0.00    0.00   18256/6165565     quant_4x4 [33]
                0.00    0.00    1179/340854      sub16x16_dct [39]
                0.00    0.00   12780/263678      dequant_4x4 [121]
                0.00    0.00     608/179712      x264_quant_4x4_trellis [58]
                0.00    0.00   13935/270840      zigzag_scan_4x4_frame [140]
                0.00    0.00      38/40324       x264_quant_dc_trellis [126]
                0.00    0.00    1179/1179        dct4x4dc [230]
                0.00    0.00    1155/1155        idct4x4dc [232]
                0.00    0.00    1155/1155        dequant_4x4_dc [231]
                0.00    0.00     482/29134       x264_decimate_score15 [211]
                0.00    0.00     152/152         add16x16_idct_dc [281]
-----------------------------------------------
                0.00    0.02   91586/91586       refine_subpel [9]
[130]    0.1    0.00    0.02   91586         x264_pixel_satd_4x8 [130]
                0.02    0.00  183172/2958993     x264_pixel_satd_4x4 [50]
-----------------------------------------------
                0.00    0.00    2326/247465      x264_macroblock_encode [18]
                0.00    0.00    7539/247465      x264_mb_analyse_intra [42]
                0.00    0.01  118800/247465      x264_macroblock_cache_load [75]
                0.00    0.01  118800/247465      x264_macroblock_cache_save [92]
[131]    0.0    0.00    0.01  247465         mc_copy_w16 [131]
                0.01    0.00  247465/1279344     mc_copy [89]
-----------------------------------------------
