Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00   55572/92638       x264_mb_analyse_intra_chroma [57]
[113]    0.0    0.01    0.00   92638         predict_8x8c_v [113]
-----------------------------------------------
                0.01    0.00   59400/59400       ac_energy_mb [69]
[114]    0.0    0.01    0.00   59400         x264_pixel_var_8x8 [114]
-----------------------------------------------
                0.01    0.00   29700/29700       x264_slicetype_mb_cost [18]
[115]    0.0    0.01    0.00   29700         predict_8x8_ddr [115]
-----------------------------------------------
                0.01    0.00   29700/29700       x264_slicetype_mb_cost [18]
[116]    0.0    0.01    0.00   29700         predict_8x8_hd [116]
-----------------------------------------------
                0.01    0.00   29700/29700       x264_slicetype_mb_cost [18]
[117]    0.0    0.01    0.00   29700         predict_8x8_vr [117]
-----------------------------------------------
                0.00    0.00     749/28535       x264_macroblock_encode [12]
                0.01    0.00   27786/28535       x264_mb_analyse_intra [25]
[118]    0.0    0.01    0.00   28535         predict_16x16_v [118]
-----------------------------------------------
                0.00    0.00    1170/27737       x264_macroblock_encode [12]
                0.01    0.00   26567/27737       x264_mb_analyse_intra [25]
[119]    0.0    0.01    0.00   27737         predict_16x16_dc [119]
-----------------------------------------------
                0.01    0.00   14407/14407       x264_macroblock_write_cavlc [55]
[120]    0.0    0.01    0.00   14407         bs_write_ue [120]
-----------------------------------------------
                0.00    0.00     300/8400        x264_frame_expand_border_lowres [130]
                0.00    0.00    4050/8400        x264_frame_expand_border_filtered [128]
                0.00    0.00    4050/8400        x264_frame_expand_border [127]
[121]    0.0    0.01    0.00    8400         plane_expand_border [121]
-----------------------------------------------
                0.01    0.00    7283/7283        x264_macroblock_encode [12]
[122]    0.0    0.01    0.00    7283         quant_4x4_dc [122]
-----------------------------------------------
                0.01    0.00    6016/6016        x264_frame_deblock_row [46]
[123]    0.0    0.01    0.00    6016         deblock_v_luma_intra_c [123]
-----------------------------------------------
                0.01    0.00     994/994         x264_macroblock_encode [12]
[124]    0.0    0.01    0.00     994         add16x16_idct_dc [124]
-----------------------------------------------
                0.00    0.01     835/835         x264_mb_analyse_inter_p16x16 [10]
[125]    0.0    0.00    0.01     835         x264_macroblock_probe_skip [125]
                0.00    0.00    3840/772844      sub8x8_dct [32]
                0.00    0.00   12583/3295184     quant_4x4 [28]
                0.00    0.00     986/5196047     mc_chroma [14]
                0.00    0.00     986/217766      x264_pixel_ssd_8x8 [60]
                0.00    0.00     835/259150      mc_luma [54]
                0.00    0.00     881/275409      quant_2x2_dc [94]
                0.00    0.00    1014/488337      x264_decimate_score16 [89]
                0.00    0.00    1200/1348374     zigzag_scan_4x4_frame [80]
                0.00    0.00     186/379559      x264_decimate_score15 [90]
-----------------------------------------------
                0.00    0.01   47914/47914       x264_macroblock_write_cavlc [55]
[126]    0.0    0.00    0.01   47914         cavlc_mb_mvd [126]
                0.01    0.00   47914/613533      x264_mb_predict_mv [67]
-----------------------------------------------
                0.00    0.00    1350/1350        x264_fdec_filter_row [24]
[127]    0.0    0.00    0.00    1350         x264_frame_expand_border [127]
                0.00    0.00    4050/8400        plane_expand_border [121]
-----------------------------------------------
                0.00    0.00    1350/1350        x264_fdec_filter_row [24]
[128]    0.0    0.00    0.00    1350         x264_frame_expand_border_filtered [128]
                0.00    0.00    4050/8400        plane_expand_border [121]
-----------------------------------------------
                0.00    0.00     396/396         x264_macroblock_analyse [5]
[129]    0.0    0.00    0.00     396         x264_mb_cache_fenc_satd [129]
                0.00    0.00    1584/117740      x264_pixel_sa8d_8x8 [62]
                0.00    0.00    6336/6322232     x264_pixel_satd_4x4 [26]
                0.00    0.00    6336/470960      x264_pixel_sad_4x4 [84]
                0.00    0.00    1584/1426211     x264_pixel_sad_8x8 [43]
-----------------------------------------------
                0.00    0.00      75/75          x264_frame_init_lowres [71]
[130]    0.0    0.00    0.00      75         x264_frame_expand_border_lowres [130]
                0.00    0.00     300/8400        plane_expand_border [121]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[131]    0.0    0.00    0.00       1         x264_encoder_open [131]
                0.00    0.00       1/1           x264_lowres_context_alloc [132]
                0.00    0.00       3/1306        x264_malloc [166]
                0.00    0.00       2/84          x264_log [176]
                0.00    0.00       1/1           x264_validate_parameters [238]
                0.00    0.00       1/1           x264_reduce_fraction [235]
                0.00    0.00       1/2           x264_sps_init [198]
                0.00    0.00       1/1           x264_pps_init [224]
                0.00    0.00       1/5           x264_validate_levels [194]
                0.00    0.00       1/1           x264_cqm_init [210]
                0.00    0.00       1/1           x264_rdo_init [234]
                0.00    0.00       1/1           x264_predict_16x16_init [226]
                0.00    0.00       1/1           x264_predict_8x8c_init [229]
                0.00    0.00       1/1           x264_predict_8x8_init [228]
                0.00    0.00       1/1           x264_predict_4x4_init [227]
                0.00    0.00       1/1           x264_pixel_init [223]
                0.00    0.00       1/1           x264_dct_init [211]
                0.00    0.00       1/1           x264_zigzag_init [239]
                0.00    0.00       1/1           x264_mc_init [218]
                0.00    0.00       1/1           x264_quant_init [230]
                0.00    0.00       1/1           x264_dct_init_weights [212]
                0.00    0.00       1/1           x264_deblock_init [213]
                0.00    0.00       1/1           mbcmp_init [202]
                0.00    0.00       1/150         x264_frame_pop_unused [173]
                0.00    0.00       1/1           x264_macroblock_cache_init [217]
                0.00    0.00       1/1           x264_init_vlc_tables [215]
                0.00    0.00       1/1           x264_ratecontrol_new [232]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[132]    0.0    0.00    0.00       1         x264_lowres_context_alloc [132]
                0.00    0.00       1/29455       x264_mb_analyse_load_costs [100]
-----------------------------------------------
                0.00    0.00    1735/229853      x264_macroblock_encode [12]
                0.00    0.00  228118/229853      x264_mb_analyse_intra [25]
[133]    0.0    0.00    0.00  229853         predict_4x4_hd [133]
-----------------------------------------------
                0.00    0.00    1463/223971      x264_macroblock_encode [12]
                0.00    0.00  222508/223971      x264_mb_analyse_intra [25]
[134]    0.0    0.00    0.00  223971         predict_4x4_v [134]
-----------------------------------------------
                0.00    0.00     788/214810      x264_macroblock_encode [12]
                0.00    0.00  214022/214810      x264_mb_analyse_intra [25]
[135]    0.0    0.00    0.00  214810         predict_4x4_ddr [135]
-----------------------------------------------
                0.00    0.00  118800/118800      x264_macroblock_cache_load [70]
[136]    0.0    0.00    0.00  118800         copy_column8 [136]
-----------------------------------------------
                0.00    0.00   24498/110730      x264_macroblock_cache_load [70]
                0.00    0.00   86232/110730      x264_mb_analyse_inter_p16x16 [10]
[137]    0.0    0.00    0.00  110730         x264_mb_predict_mv_16x16 [137]
-----------------------------------------------
                0.00    0.00       1/89638       x264_ratecontrol_new [232]
                0.00    0.00      12/89638       x264_mb_analyse_load_costs [100]
                0.00    0.00      75/89638       x264_macroblock_tree_finish [187]
                0.00    0.00      75/89638       x264_slicetype_frame_cost [19]
                0.00    0.00      75/89638       x264_rc_analyse_slice [79]
                0.00    0.00      75/89638       x264_ratecontrol_end [189]
                0.00    0.00      75/89638       x264_ratecontrol_start [78]
                0.00    0.00     150/89638       x264_encoder_frame_end [184]
                0.00    0.00   29700/89638       x264_adaptive_quant [150]
                0.00    0.00   29700/89638       ac_energy_mb [69]
                0.00    0.00   29700/89638       x264_ratecontrol_mb [152]
[138]    0.0    0.00    0.00   89638         x264_emms [138]
-----------------------------------------------
                0.00    0.00   29700/89100       x264_prefetch_fenc [151]
                0.00    0.00   29700/89100       x264_macroblock_cache_save [83]
                0.00    0.00   29700/89100       x264_macroblock_cache_load [70]
[139]    0.0    0.00    0.00   89100         prefetch_fenc_null [139]
-----------------------------------------------
                0.00    0.00    5708/88542       x264_macroblock_encode [12]
                0.00    0.00   29700/88542       x264_slicetype_mb_cost [18]
                0.00    0.00   53134/88542       x264_mb_analyse_intra_chroma [57]
[140]    0.0    0.00    0.00   88542         predict_8x8c_p [140]
-----------------------------------------------
                0.00    0.00   58608/58608       x264_macroblock_analyse [5]
[141]    0.0    0.00    0.00   58608         prefetch_ref_null [141]
-----------------------------------------------
                0.00    0.00       1/47798       main [1]
                0.00    0.00       2/47798       Encode_frame [2]
                0.00    0.00       2/47798       x264_sei_version_write [236]
                0.00    0.00       4/47798       x264_ratecontrol_delete [231]
                0.00    0.00      10/47798       x264_cqm_delete [209]
                0.00    0.00      50/47798       x264_encoder_close [214]
                0.00    0.00      74/47798       x264_macroblock_cache_end [216]
                0.00    0.00   47655/47798       x264_frame_delete [190]
[142]    0.0    0.00    0.00   47798         x264_free [142]
-----------------------------------------------
                0.00    0.00   37443/37443       x264_macroblock_write_cavlc [55]
[143]    0.0    0.00    0.00   37443         bs_write_te [143]
-----------------------------------------------
                0.00    0.00    4234/32375       x264_macroblock_encode [12]
                0.00    0.00   28141/32375       x264_mb_analyse_intra [25]
[144]    0.0    0.00    0.00   32375         predict_16x16_h [144]
-----------------------------------------------
                0.00    0.00      75/29775       x264_encoder_encode [3]
                0.00    0.00   29700/29775       x264_macroblock_analyse [5]
[145]    0.0    0.00    0.00   29775         x264_ratecontrol_qp [145]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_slicetype_mb_cost [18]
[146]    0.0    0.00    0.00   29700         predict_8x8_ddl [146]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_slicetype_mb_cost [18]
[147]    0.0    0.00    0.00   29700         predict_8x8_filter [147]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_slicetype_mb_cost [18]
[148]    0.0    0.00    0.00   29700         predict_8x8_hu [148]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_slicetype_mb_cost [18]
[149]    0.0    0.00    0.00   29700         predict_8x8_vl [149]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_macroblock_analyse [5]
[150]    0.0    0.00    0.00   29700         x264_adaptive_quant [150]
                0.00    0.00   29700/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_frame_deblock_row [46]
[151]    0.0    0.00    0.00   29700         x264_prefetch_fenc [151]
                0.00    0.00   29700/89100       prefetch_fenc_null [139]
-----------------------------------------------
                0.00    0.00   29700/29700       x264_slice_write [4]
[152]    0.0    0.00    0.00   29700         x264_ratecontrol_mb [152]
                0.00    0.00   29700/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.00   27797/27797       x264_macroblock_analyse [5]
[153]    0.0    0.00    0.00   27797         x264_mb_analyse_transform_rd [153]
-----------------------------------------------
                0.00    0.00   10406/10406       x264_macroblock_write_cavlc [55]
[154]    0.0    0.00    0.00   10406         bs_write1 [154]
-----------------------------------------------
                0.00    0.00    7283/7283        x264_macroblock_encode [12]
[155]    0.0    0.00    0.00    7283         dct4x4dc [155]
-----------------------------------------------
                0.00    0.00    7171/7171        x264_macroblock_encode [12]
[156]    0.0    0.00    0.00    7171         dequant_4x4_dc [156]
-----------------------------------------------
                0.00    0.00    7171/7171        x264_macroblock_encode [12]
[157]    0.0    0.00    0.00    7171         idct4x4dc [157]
-----------------------------------------------
                0.00    0.00    5855/5855        x264_frame_deblock_row [46]
[158]    0.0    0.00    0.00    5855         deblock_h_luma_intra_c [158]
-----------------------------------------------
                0.00    0.00    4393/4393        x264_macroblock_write_cavlc [55]
[159]    0.0    0.00    0.00    4393         bs_write [159]
-----------------------------------------------
                0.00    0.00    4184/4184        x264_mb_encode_8x8_chroma [21]
[160]    0.0    0.00    0.00    4184         sub8x8_dct_dc [160]
-----------------------------------------------
                0.00    0.00    1028/4176        x264_macroblock_encode [12]
                0.00    0.00    3148/4176        x264_mb_analyse_intra_chroma [57]
[161]    0.0    0.00    0.00    4176         predict_8x8c_dc_left [161]
-----------------------------------------------
                0.00    0.00    4039/4039        x264_mb_analyse_intra [25]
[162]    0.0    0.00    0.00    4039         predict_4x4_dc_left [162]
-----------------------------------------------
                0.00    0.00      22/2460        x264_macroblock_encode [12]
                0.00    0.00    2438/2460        x264_mb_analyse_intra_chroma [57]
[163]    0.0    0.00    0.00    2460         predict_8x8c_dc_top [163]
-----------------------------------------------
                0.00    0.00    1933/1933        x264_mb_analyse_intra [25]
[164]    0.0    0.00    0.00    1933         predict_4x4_dc_top [164]
-----------------------------------------------
                0.00    0.00     107/1681        x264_macroblock_encode [12]
                0.00    0.00    1574/1681        x264_mb_analyse_intra [25]
[165]    0.0    0.00    0.00    1681         predict_16x16_dc_left [165]
-----------------------------------------------
                0.00    0.00       1/1306        x264_sei_version_write [236]
                0.00    0.00       2/1306        Encode_frame [2]
                0.00    0.00       3/1306        x264_encoder_open [131]
                0.00    0.00       3/1306        x264_ratecontrol_new [232]
                0.00    0.00      10/1306        x264_cqm_init [210]
                0.00    0.00      12/1306        x264_mb_analyse_load_costs [100]
                0.00    0.00      15/1306        x264_macroblock_cache_init [217]
                0.00    0.00    1260/1306        x264_frame_new [191]
[166]    0.0    0.00    0.00    1306         x264_malloc [166]
-----------------------------------------------
                0.00    0.00      33/1252        x264_macroblock_encode [12]
                0.00    0.00    1219/1252        x264_mb_analyse_intra [25]
[167]    0.0    0.00    0.00    1252         predict_16x16_dc_top [167]
-----------------------------------------------
                0.00    0.00     225/225         x264_frame_copy_picture [185]
[168]    0.0    0.00    0.00     225         plane_copy [168]
-----------------------------------------------
                0.00    0.00     225/225         x264_encoder_frame_end [184]
[169]    0.0    0.00    0.00     225         x264_thread_sync_stat [169]
-----------------------------------------------
                0.00    0.00     224/224         x264_encoder_encode [3]
[170]    0.0    0.00    0.00     224         x264_frame_push [170]
-----------------------------------------------
                0.00    0.00     221/221         x264_encoder_encode [3]
[171]    0.0    0.00    0.00     221         x264_frame_shift [171]
-----------------------------------------------
                0.00    0.00      24/174         x264_macroblock_encode [12]
                0.00    0.00     150/174         x264_mb_analyse_intra_chroma [57]
[172]    0.0    0.00    0.00     174         predict_8x8c_dc_128 [172]
-----------------------------------------------
                0.00    0.00       1/150         x264_encoder_open [131]
                0.00    0.00     149/150         x264_encoder_encode [3]
[173]    0.0    0.00    0.00     150         x264_frame_pop_unused [173]
                0.00    0.00      45/45          x264_frame_new [191]
-----------------------------------------------
                0.00    0.00      71/146         x264_encoder_encode [3]
                0.00    0.00      75/146         x264_encoder_frame_end [184]
[174]    0.0    0.00    0.00     146         x264_frame_push_unused [174]
-----------------------------------------------
                0.00    0.00     112/112         x264_mb_analyse_intra [25]
[175]    0.0    0.00    0.00     112         predict_4x4_dc_128 [175]
-----------------------------------------------
                0.00    0.00       2/84          x264_encoder_open [131]
                0.00    0.00       7/84          x264_encoder_close [214]
                0.00    0.00      75/84          x264_encoder_frame_end [184]
[176]    0.0    0.00    0.00      84         x264_log [176]
                0.00    0.00       9/9           x264_log_default [193]
-----------------------------------------------
                0.00    0.00      78/78          Encode_frame [2]
[177]    0.0    0.00    0.00      78         write_nalu_bsf [177]
-----------------------------------------------
                0.00    0.00      78/78          Encode_frame [2]
[178]    0.0    0.00    0.00      78         x264_nal_encode [178]
-----------------------------------------------
                0.00    0.00      77/77          main [1]
[179]    0.0    0.00    0.00      77         x264_mdate [179]
-----------------------------------------------
                0.00    0.00       1/76          x264_macroblock_encode [12]
                0.00    0.00      75/76          x264_mb_analyse_intra [25]
[180]    0.0    0.00    0.00      76         predict_16x16_dc_128 [180]
-----------------------------------------------
                0.00    0.00      75/75          rate_estimate_qscale [77]
[181]    0.0    0.00    0.00      75         clip_qscale [181]
-----------------------------------------------
                0.00    0.00      75/75          main [1]
[182]    0.0    0.00    0.00      75         read_frame_yuv [182]
-----------------------------------------------
                0.00    0.00      75/75          Encode_frame [2]
[183]    0.0    0.00    0.00      75         set_eop_bsf [183]
-----------------------------------------------
                0.00    0.00      75/75          Encode_frame [2]
[184]    0.0    0.00    0.00      75         x264_encoder_frame_end [184]
                0.00    0.00     225/225         x264_thread_sync_stat [169]
                0.00    0.00     150/89638       x264_emms [138]
                0.00    0.00      75/146         x264_frame_push_unused [174]
                0.00    0.00      75/75          x264_ratecontrol_end [189]
                0.00    0.00      75/75          x264_noise_reduction_update [188]
                0.00    0.00      75/84          x264_log [176]
-----------------------------------------------
                0.00    0.00      75/75          x264_encoder_encode [3]
[185]    0.0    0.00    0.00      75         x264_frame_copy_picture [185]
                0.00    0.00     225/225         plane_copy [168]
-----------------------------------------------
                0.00    0.00      75/75          x264_encoder_encode [3]
[186]    0.0    0.00    0.00      75         x264_macroblock_slice_init [186]
-----------------------------------------------
                0.00    0.00      75/75          x264_slicetype_analyse [16]
[187]    0.0    0.00    0.00      75         x264_macroblock_tree_finish [187]
                0.00    0.00      75/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.00      75/75          x264_encoder_frame_end [184]
[188]    0.0    0.00    0.00      75         x264_noise_reduction_update [188]
-----------------------------------------------
                0.00    0.00      75/75          x264_encoder_frame_end [184]
[189]    0.0    0.00    0.00      75         x264_ratecontrol_end [189]
                0.00    0.00      75/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.00      45/45          x264_encoder_close [214]
[190]    0.0    0.00    0.00      45         x264_frame_delete [190]
                0.00    0.00   47655/47798       x264_free [142]
-----------------------------------------------
                0.00    0.00      45/45          x264_frame_pop_unused [173]
[191]    0.0    0.00    0.00      45         x264_frame_new [191]
                0.00    0.00    1260/1306        x264_malloc [166]
-----------------------------------------------
                0.00    0.00      41/41          main [1]
[192]    0.0    0.00    0.00      41         x264_encoder_delayed_frames [192]
-----------------------------------------------
                0.00    0.00       9/9           x264_log [176]
[193]    0.0    0.00    0.00       9         x264_log_default [193]
-----------------------------------------------
                0.00    0.00       1/5           x264_encoder_open [131]
                0.00    0.00       4/5           x264_validate_parameters [238]
[194]    0.0    0.00    0.00       5         x264_validate_levels [194]
-----------------------------------------------
                0.00    0.00       3/3           x264_encoder_encode [3]
[195]    0.0    0.00    0.00       3         x264_nal_end [195]
-----------------------------------------------
                0.00    0.00       3/3           x264_encoder_encode [3]
[196]    0.0    0.00    0.00       3         x264_nal_start [196]
-----------------------------------------------
                0.00    0.00       2/2           x264_encoder_close [214]
[197]    0.0    0.00    0.00       2         x264_print_intra [197]
-----------------------------------------------
                0.00    0.00       1/2           x264_validate_parameters [238]
                0.00    0.00       1/2           x264_encoder_open [131]
[198]    0.0    0.00    0.00       2         x264_sps_init [198]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[199]    0.0    0.00    0.00       1         close_file_bsf [199]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[200]    0.0    0.00    0.00       1         close_file_yuv [200]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[201]    0.0    0.00    0.00       1         get_frame_total_yuv [201]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[202]    0.0    0.00    0.00       1         mbcmp_init [202]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[203]    0.0    0.00    0.00       1         open_file_bsf [203]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[204]    0.0    0.00    0.00       1         open_file_yuv [204]
-----------------------------------------------
                0.00    0.00       1/1           rate_estimate_qscale [77]
[205]    0.0    0.00    0.00       1         qp2qscale [205]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[206]    0.0    0.00    0.00       1         set_param_bsf [206]
-----------------------------------------------
                0.00    0.00       1/1           x264_param_default [220]
[207]    0.0    0.00    0.00       1         x264_cpu_detect [207]
-----------------------------------------------
                0.00    0.00       1/1           x264_validate_parameters [238]
[208]    0.0    0.00    0.00       1         x264_cpu_num_processors [208]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [214]
[209]    0.0    0.00    0.00       1         x264_cqm_delete [209]
                0.00    0.00      10/47798       x264_free [142]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[210]    0.0    0.00    0.00       1         x264_cqm_init [210]
                0.00    0.00      10/1306        x264_malloc [166]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[211]    0.0    0.00    0.00       1         x264_dct_init [211]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[212]    0.0    0.00    0.00       1         x264_dct_init_weights [212]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[213]    0.0    0.00    0.00       1         x264_deblock_init [213]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[214]    0.0    0.00    0.00       1         x264_encoder_close [214]
                0.00    0.00      50/47798       x264_free [142]
                0.00    0.00      45/45          x264_frame_delete [190]
                0.00    0.00       7/84          x264_log [176]
                0.00    0.00       2/2           x264_print_intra [197]
                0.00    0.00       1/1           x264_ratecontrol_summary [233]
                0.00    0.00       1/1           x264_ratecontrol_delete [231]
                0.00    0.00       1/1           x264_cqm_delete [209]
                0.00    0.00       1/1           x264_macroblock_cache_end [216]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[215]    0.0    0.00    0.00       1         x264_init_vlc_tables [215]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [214]
[216]    0.0    0.00    0.00       1         x264_macroblock_cache_end [216]
                0.00    0.00      74/47798       x264_free [142]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[217]    0.0    0.00    0.00       1         x264_macroblock_cache_init [217]
                0.00    0.00      15/1306        x264_malloc [166]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[218]    0.0    0.00    0.00       1         x264_mc_init [218]
-----------------------------------------------
                0.00    0.00       1/1           x264_sei_version_write [236]
[219]    0.0    0.00    0.00       1         x264_param2string [219]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[220]    0.0    0.00    0.00       1         x264_param_default [220]
                0.00    0.00       1/1           x264_cpu_detect [207]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[221]    0.0    0.00    0.00       1         x264_picture_alloc [221]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[222]    0.0    0.00    0.00       1         x264_picture_clean [222]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[223]    0.0    0.00    0.00       1         x264_pixel_init [223]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[224]    0.0    0.00    0.00       1         x264_pps_init [224]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [3]
[225]    0.0    0.00    0.00       1         x264_pps_write [225]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[226]    0.0    0.00    0.00       1         x264_predict_16x16_init [226]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[227]    0.0    0.00    0.00       1         x264_predict_4x4_init [227]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[228]    0.0    0.00    0.00       1         x264_predict_8x8_init [228]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[229]    0.0    0.00    0.00       1         x264_predict_8x8c_init [229]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[230]    0.0    0.00    0.00       1         x264_quant_init [230]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [214]
[231]    0.0    0.00    0.00       1         x264_ratecontrol_delete [231]
                0.00    0.00       4/47798       x264_free [142]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[232]    0.0    0.00    0.00       1         x264_ratecontrol_new [232]
                0.00    0.00       3/1306        x264_malloc [166]
                0.00    0.00       1/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [214]
[233]    0.0    0.00    0.00       1         x264_ratecontrol_summary [233]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[234]    0.0    0.00    0.00       1         x264_rdo_init [234]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[235]    0.0    0.00    0.00       1         x264_reduce_fraction [235]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [3]
[236]    0.0    0.00    0.00       1         x264_sei_version_write [236]
                0.00    0.00       2/47798       x264_free [142]
                0.00    0.00       1/1           x264_param2string [219]
                0.00    0.00       1/1306        x264_malloc [166]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [3]
[237]    0.0    0.00    0.00       1         x264_sps_write [237]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[238]    0.0    0.00    0.00       1         x264_validate_parameters [238]
                0.00    0.00       4/5           x264_validate_levels [194]
                0.00    0.00       1/2           x264_sps_init [198]
                0.00    0.00       1/1           x264_cpu_num_processors [208]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [131]
[239]    0.0    0.00    0.00       1         x264_zigzag_init [239]
-----------------------------------------------

Index by function name

   [2] Encode_frame          [139] prefetch_fenc_null     [58] x264_mb_encode_i4x4
  [69] ac_energy_mb          [141] prefetch_ref_null      [36] x264_mb_mc
  [93] add16x16_idct         [205] qp2qscale              [47] x264_mb_mc_0xywh
 [124] add16x16_idct_dc       [94] quant_2x2_dc           [50] x264_mb_mc_8x8
  [85] add4x4_idct            [28] quant_4x4              [67] x264_mb_predict_mv
  [29] add8x8_idct           [122] quant_4x4_dc          [137] x264_mb_predict_mv_16x16
  [82] add8x8_idct_dc         [77] rate_estimate_qscale   [96] x264_mb_predict_mv_ref16x16
  [49] block_residual_write_cavlc [182] read_frame_yuv   [218] x264_mc_init
  [66] block_residual_write_cavlc [7] refine_subpel      [179] x264_mdate
 [159] bs_write               [61] sa8d_8x8                [6] x264_me_search_ref
 [154] bs_write1              [88] scenecut              [178] x264_nal_encode
 [143] bs_write_te           [183] set_eop_bsf           [195] x264_nal_end
 [120] bs_write_ue           [206] set_param_bsf         [196] x264_nal_start
 [103] cavlc_mb_mvd           [45] sub16x16_dct          [188] x264_noise_reduction_update
 [126] cavlc_mb_mvd          [109] sub4x4_dct            [219] x264_param2string
 [181] clip_qscale            [32] sub8x8_dct            [220] x264_param_default
 [199] close_file_bsf        [160] sub8x8_dct_dc         [221] x264_picture_alloc
 [200] close_file_yuv        [177] write_nalu_bsf        [222] x264_picture_clean
 [136] copy_column8          [150] x264_adaptive_quant    [37] x264_pixel_hadamard_ac_16x16
 [155] dct4x4dc               [65] x264_adaptive_quant_frame [223] x264_pixel_init
  [98] deblock_h_chroma_c     [76] x264_analyse_update_cache [62] x264_pixel_sa8d_8x8
 [102] deblock_h_chroma_intra_c [75] x264_coeff_level_run15 [27] x264_pixel_sad_16x16
  [86] deblock_h_luma_c       [81] x264_coeff_level_run16 [56] x264_pixel_sad_16x8
 [158] deblock_h_luma_intra_c [91] x264_coeff_level_run4  [84] x264_pixel_sad_4x4
  [99] deblock_v_chroma_c    [207] x264_cpu_detect        [59] x264_pixel_sad_8x16
 [101] deblock_v_chroma_intra_c [208] x264_cpu_num_processors [43] x264_pixel_sad_8x8
  [72] deblock_v_luma_c      [209] x264_cqm_delete        [30] x264_pixel_sad_x3_16x16
 [123] deblock_v_luma_intra_c [210] x264_cqm_init         [48] x264_pixel_sad_x3_16x8
  [53] dequant_4x4           [211] x264_dct_init          [51] x264_pixel_sad_x3_8x16
 [156] dequant_4x4_dc        [212] x264_dct_init_weights  [31] x264_pixel_sad_x3_8x8
  [74] frame_init_lowres_core [213] x264_deblock_init     [20] x264_pixel_sad_x4_16x16
 [201] get_frame_total_yuv    [90] x264_decimate_score15  [41] x264_pixel_sad_x4_16x8
   [9] get_ref                [89] x264_decimate_score16  [40] x264_pixel_sad_x4_8x16
  [33] hpel_filter           [138] x264_emms              [23] x264_pixel_sad_x4_8x8
 [157] idct4x4dc             [214] x264_encoder_close     [22] x264_pixel_satd_16x16
 [202] mbcmp_init            [192] x264_encoder_delayed_frames [42] x264_pixel_satd_16x8
  [92] mbtree_propagate_cost   [3] x264_encoder_encode    [26] x264_pixel_satd_4x4
  [14] mc_chroma             [184] x264_encoder_frame_end [52] x264_pixel_satd_4x8
  [97] mc_copy_w16           [131] x264_encoder_open      [39] x264_pixel_satd_8x16
