Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.06    0.01  346143/4221183     mc_luma [98]
-----------------------------------------------
                0.00    0.21   68707/2852086     x264_mb_encode_i16x16 [103]
                0.07    8.41 2783379/2852086     x264_macroblock_encode [11]
[44]     2.6    0.07    8.61 2852086         sub16x16_dct [44]
                0.23    8.39 11408344/18887551     sub8x8_dct [35]
-----------------------------------------------
                0.50    0.00 4176944/63746978     x264_mb_analyse_inter_p16x16 [31]
                0.87    0.00 7194694/63746978     x264_pixel_satd_4x8 [95]
                1.02    0.00 8458560/63746978     x264_macroblock_analyse [7]
                1.83    0.00 15203553/63746978     x264_mb_analyse_intra [34]
                3.45    0.00 28713227/63746978     refine_subpel [9]
[45]     2.3    7.67    0.00 63746978         x264_pixel_satd_4x4 [45]
-----------------------------------------------
                0.47    0.00   89740/1425840     x264_mb_encode_i8x8 [60]
                7.02    0.00 1336100/1425840     x264_macroblock_encode [11]
[46]     2.2    7.49    0.00 1425840         x264_quant_8x8_trellis [46]
-----------------------------------------------
                0.04    6.52  117337/117337      x264_macroblock_analyse [7]
[47]     2.0    0.04    6.52  117337         x264_mb_analyse_inter_p8x16 [47]
                0.11    6.39  350046/10449883     x264_me_search_ref [8]
                0.02    0.00  350046/10003755     x264_mb_predict_mv [106]
-----------------------------------------------
                0.02    6.46  117337/117337      x264_macroblock_analyse [7]
[48]     1.9    0.02    6.46  117337         x264_mb_analyse_inter_p16x8 [48]
                0.11    6.33  346464/10449883     x264_me_search_ref [8]
                0.02    0.00  346464/10003755     x264_mb_predict_mv [106]
-----------------------------------------------
                0.00    0.49 1044236/11814067     x264_mb_analyse_inter_p16x16 [31]
                0.01    1.00 2114640/11814067     x264_macroblock_analyse [7]
                0.04    4.08 8655191/11814067     x264_mb_analyse_intra [34]
[49]     1.7    0.05    5.57 11814067         x264_pixel_sa8d_8x8 [49]
                5.57    0.00 11814067/11814067     sa8d_8x8 [50]
-----------------------------------------------
                5.57    0.00 11814067/11814067     x264_pixel_sa8d_8x8 [49]
[50]     1.7    5.57    0.00 11814067         sa8d_8x8 [50]
-----------------------------------------------
                1.18    3.65 2912461/2912461     x264_rd_cost_mb [10]
[51]     1.4    1.18    3.65 2912461         x264_macroblock_size_cabac [51]
                1.47    0.36 10543295/10543295     block_residual_write_cabac [72]
                0.37    0.05  560340/560340      block_residual_write_cabac_8x8 [111]
                0.23    0.18 2905911/4191203     x264_cabac_mb_mvd [107]
                0.06    0.18 1285292/1285292     x264_cabac_mb8x8_mvd [122]
                0.21    0.00 2912461/2912461     x264_cabac_mb_type [126]
                0.15    0.00 3180436/3180436     x264_cabac_mb_ref [140]
                0.15    0.00 2845319/2845319     x264_cabac_mb_cbp_luma [141]
                0.12    0.00 1653625/1653625     x264_cabac_mb_qp_delta [151]
                0.07    0.00 2845319/2845319     x264_cabac_mb_cbp_chroma [164]
                0.03    0.00  970088/970088      x264_cabac_mb_intra4x4_pred_mode [197]
                0.01    0.00  183904/183904      x264_cabac_mb_intra_chroma_pred_mode [217]
-----------------------------------------------
                0.01    4.16  472172/472172      x264_macroblock_analyse [7]
[52]     1.2    0.01    4.16  472172         x264_intra_rd [52]
                0.01    4.11  183904/3324656     x264_rd_cost_mb [10]
                0.01    0.03  183904/4050606     x264_analyse_update_cache [85]
-----------------------------------------------
                0.74    0.00 1630735/8064716     x264_me_search_ref [8]
                0.97    0.00 2136405/8064716     x264_pixel_sad_x3_16x8 [90]
                1.95    0.00 4297576/8064716     x264_pixel_sad_x4_16x8 [67]
[53]     1.1    3.65    0.00 8064716         x264_pixel_sad_16x8 [53]
-----------------------------------------------
                0.79    0.00  903503/4084415     x264_mb_encode_i8x8 [60]
                2.80    0.00 3180912/4084415     sub16x16_dct8 [58]
[54]     1.1    3.59    0.00 4084415         sub8x8_dct8 [54]
-----------------------------------------------
                0.68    0.00 1652411/8142439     x264_me_search_ref [8]
                0.88    0.00 2154168/8142439     x264_pixel_sad_x3_8x16 [96]
                1.77    0.00 4335860/8142439     x264_pixel_sad_x4_8x16 [73]
[55]     1.0    3.33    0.00 8142439         x264_pixel_sad_8x16 [55]
-----------------------------------------------
                0.43    0.00  525492/3850148     x264_macroblock_analyse [7]
                2.72    0.00 3324656/3850148     x264_rd_cost_mb [10]
[56]     0.9    3.15    0.00 3850148         x264_pixel_ssd_16x16 [56]
-----------------------------------------------
                0.01    2.99   38000/38000       x264_slice_write [5]
[57]     0.9    0.01    2.99   38000         x264_fdec_filter_row [57]
                0.00    1.94   12114/12114       x264_frame_filter [71]
                0.14    0.86   12114/12114       x264_frame_deblock_row [86]
                0.01    0.02   12114/12114       x264_frame_expand_border [196]
                0.00    0.02   12114/12114       x264_frame_expand_border_filtered [199]
-----------------------------------------------
                0.00    2.80  795228/795228      x264_macroblock_encode [11]
[58]     0.8    0.00    2.80  795228         sub16x16_dct8 [58]
                2.80    0.00 3180912/4084415     sub8x8_dct8 [54]
-----------------------------------------------
                0.17    2.49 2289952/2289952     x264_mb_mc [37]
[59]     0.8    0.17    2.49 2289952         x264_mb_mc_8x8 [59]
                0.08    1.24  665982/4415714     x264_mb_mc_direct8x8 [43]
                0.84    0.00 3284014/69996508     mc_chroma [30]
                0.27    0.05 1605933/4221183     mc_luma [98]
                0.01    0.00   36074/112073173     get_ref [26]
                0.01    0.00   18037/6936773     pixel_avg_8x8 [64]
                0.00    0.00   36074/8175216     pixel_avg_4x4 [97]
-----------------------------------------------
                0.01    0.46  164582/903503      x264_macroblock_encode [11]
                0.07    2.07  738921/903503      x264_mb_analyse_intra [34]
[60]     0.8    0.08    2.54  903503         x264_mb_encode_i8x8 [60]
                0.79    0.00  903503/4084415     sub8x8_dct8 [54]
                0.61    0.00  813763/2658575     quant_8x8 [66]
                0.47    0.00   89740/1425840     x264_quant_8x8_trellis [46]
                0.43    0.00  675919/1253717     add8x8_idct8 [99]
                0.18    0.00  675919/1253717     dequant_8x8 [115]
                0.05    0.00  675919/1595908     zigzag_scan_8x8_frame [153]
-----------------------------------------------
                0.23    2.12  458128/458128      x264_slice_write [5]
[61]     0.7    0.23    2.12  458128         x264_macroblock_write_cabac [61]
                0.52    1.04 1908988/1908988     block_residual_write_cabac [76]
                0.10    0.00 3532974/42558601     x264_cabac_encode_decision_c [81]
                0.03    0.06  386370/613842      x264_cabac_mb_mvd [144]
                0.05    0.04  458128/458128      x264_cabac_mb_type [160]
                0.04    0.05  456563/456563      x264_cabac_mb_cbp_luma [161]
                0.01    0.05  227472/227472      x264_cabac_mb8x8_mvd [169]
                0.03    0.02  534986/534986      x264_cabac_mb_ref [179]
                0.03    0.02  456563/456563      x264_cabac_mb_cbp_chroma [185]
                0.02    0.02  339516/339516      x264_cabac_mb_qp_delta [188]
                0.00    0.01  130028/130028      x264_cabac_mb_intra4x4_pred_mode [232]
                0.01    0.00   26518/26518       x264_cabac_mb_intra_chroma_pred_mode [233]
-----------------------------------------------
                0.16    0.00 1105614/14853558     x264_mb_encode_i4x4 [92]
                2.02    0.00 13747944/14853558     add8x8_idct [65]
[62]     0.7    2.18    0.00 14853558         add4x4_idct [62]
-----------------------------------------------
                2.10    0.00 6890034/6890034     x264_mb_encode_8x8_chroma [27]
[63]     0.6    2.10    0.00 6890034         pixel_var2_8x8 [63]
-----------------------------------------------
                0.01    0.00   18037/6936773     x264_mb_mc_8x8 [59]
                0.02    0.00   51320/6936773     x264_me_refine_bidir_satd [80]
                0.25    0.00  831780/6936773     x264_mb_analyse_inter_b8x8 [21]
                0.27    0.00  916930/6936773     x264_mb_mc [37]
                0.31    0.00 1049135/6936773     x264_slicetype_mb_cost [15]
                1.22    0.00 4069571/6936773     x264_mb_mc_direct8x8 [43]
[64]     0.6    2.08    0.00 6936773         pixel_avg_8x8 [64]
-----------------------------------------------
                0.00    0.09  155368/3436986     add16x16_idct [156]
                0.02    0.82 1402601/3436986     x264_macroblock_encode [11]
                0.03    1.10 1879017/3436986     x264_mb_encode_8x8_chroma [27]
[65]     0.6    0.06    2.02 3436986         add8x8_idct [65]
                2.02    0.00 13747944/14853558     add4x4_idct [62]
-----------------------------------------------
                0.61    0.00  813763/2658575     x264_mb_encode_i8x8 [60]
                1.38    0.00 1844812/2658575     x264_macroblock_encode [11]
[66]     0.6    1.99    0.00 2658575         quant_8x8 [66]
-----------------------------------------------
                0.01    0.68  372738/1074394     refine_subpel [9]
                0.02    1.27  701656/1074394     x264_me_search_ref [8]
[67]     0.6    0.03    1.95 1074394         x264_pixel_sad_x4_16x8 [67]
                1.95    0.00 4297576/8064716     x264_pixel_sad_16x8 [53]
-----------------------------------------------
                0.00    0.00    2172/2192582     x264_mb_analyse_inter_b8x16 [159]
                0.00    0.01   10358/2192582     x264_me_refine_bidir_satd [80]
                0.03    1.92 2180052/2192582     refine_subpel [9]
[68]     0.6    0.04    1.93 2192582         x264_pixel_satd_8x16 [68]
                1.93    0.00 8770328/271611638     x264_pixel_satd_8x4 [16]
-----------------------------------------------
                0.00    0.00    2182/2165056     x264_mb_analyse_inter_b16x8 [158]
                0.00    0.00    2891/2165056     x264_me_refine_bidir_satd [80]
                0.05    1.90 2159983/2165056     refine_subpel [9]
[69]     0.6    0.06    1.91 2165056         x264_pixel_satd_16x8 [69]
                1.91    0.00 8660224/271611638     x264_pixel_satd_8x4 [16]
-----------------------------------------------
                1.94    0.00   12114/12114       x264_frame_filter [71]
[70]     0.6    1.94    0.00   12114         hpel_filter [70]
-----------------------------------------------
                0.00    1.94   12114/12114       x264_fdec_filter_row [57]
[71]     0.6    0.00    1.94   12114         x264_frame_filter [71]
                1.94    0.00   12114/12114       hpel_filter [70]
-----------------------------------------------
                1.47    0.36 10543295/10543295     x264_macroblock_size_cabac [51]
[72]     0.5    1.47    0.36 10543295         block_residual_write_cabac [72]
                0.21    0.00 3972517/4493709     x264_coeff_last16 [123]
                0.15    0.00 5712218/6644006     x264_coeff_last15 [135]
                0.00    0.00  858560/1086954     x264_coeff_last4 [234]
-----------------------------------------------
                0.01    0.61  375185/1083965     refine_subpel [9]
                0.02    1.16  708780/1083965     x264_me_search_ref [8]
[73]     0.5    0.04    1.77 1083965         x264_pixel_sad_x4_8x16 [73]
                1.77    0.00 4335860/8142439     x264_pixel_sad_8x16 [55]
-----------------------------------------------
                0.41    0.00  335304/1319261     x264_me_refine_bidir_satd [80]
                0.57    0.00  458465/1319261     x264_mb_mc [37]
                0.65    0.00  525492/1319261     x264_mb_analyse_inter_b16x16 [23]
[74]     0.5    1.63    0.00 1319261         pixel_avg_16x16 [74]
-----------------------------------------------
                0.00    1.59    2036/2036        x264_slicetype_analyse [12]
[75]     0.5    0.00    1.59    2036         scenecut [75]
                0.00    1.59    2036/79385       x264_slicetype_frame_cost [14]
-----------------------------------------------
                0.52    1.04 1908988/1908988     x264_macroblock_write_cabac [61]
[76]     0.5    0.52    1.04 1908988         block_residual_write_cabac [76]
                0.83    0.00 30807784/42558601     x264_cabac_encode_decision_c [81]
                0.13    0.00 6753835/7006268     x264_cabac_encode_bypass [142]
                0.03    0.00  521192/4493709     x264_coeff_last16 [123]
                0.02    0.00  931788/6644006     x264_coeff_last15 [135]
                0.02    0.00  227614/787954      x264_coeff_last64 [167]
                0.00    0.00  228394/1086954     x264_coeff_last4 [234]
                0.00    0.00     963/7052        x264_cabac_encode_ue_bypass [263]
-----------------------------------------------
                0.00    0.00   12125/7712421     x264_macroblock_probe_skip [162]
                0.19    0.00 1050984/7712421     x264_macroblock_analyse [7]
                1.22    0.00 6649312/7712421     x264_rd_cost_mb [10]
[77]     0.4    1.42    0.00 7712421         x264_pixel_ssd_8x8 [77]
-----------------------------------------------
                0.03    0.51  210422/471481      x264_analyse_update_cache [85]
                0.03    0.63  261059/471481      x264_macroblock_analyse [7]
[78]     0.4    0.06    1.13  471481         x264_mb_analyse_intra_chroma [78]
                0.03    0.89 2011792/64962109     x264_pixel_satd_8x8 [24]
                0.15    0.00  477536/1542858     predict_8x8c_p [109]
                0.02    0.00  505582/1637370     predict_8x8c_h [166]
                0.02    0.00  477536/1786902     predict_8x8c_dc [170]
                0.01    0.00  499650/1562162     predict_8x8c_v [190]
                0.01    0.00  264512/264512      predict_8x8chroma_mode_available [216]
                0.00    0.00   28046/96292       predict_8x8c_dc_left [249]
                0.00    0.00   22114/28604       predict_8x8c_dc_top [252]
                0.00    0.00    1328/1392        predict_8x8c_dc_128 [292]
-----------------------------------------------
                0.00    1.19  207945/207945      x264_macroblock_analyse [7]
[79]     0.4    0.00    1.19  207945         x264_refine_bidir [79]
                0.05    1.14    9343/9343        x264_me_refine_bidir_satd [80]
-----------------------------------------------
                0.05    1.14    9343/9343        x264_refine_bidir [79]
[80]     0.4    0.05    1.14    9343         x264_me_refine_bidir_satd [80]
                0.02    0.59  335304/15077804     x264_pixel_satd_16x16 [25]
                0.41    0.00  335304/1319261     pixel_avg_16x16 [74]
                0.05    0.00  219915/112073173     get_ref [26]
                0.00    0.02   51320/64962109     x264_pixel_satd_8x8 [24]
                0.02    0.00   51320/6936773     pixel_avg_8x8 [64]
                0.01    0.00   10358/14124       pixel_avg_8x16 [205]
                0.00    0.01   10358/2192582     x264_pixel_satd_8x16 [68]
                0.00    0.00    2891/2165056     x264_pixel_satd_16x8 [69]
                0.00    0.00    9343/9343        memzero_aligned [261]
                0.00    0.00    2891/6222        pixel_avg_16x8 [264]
-----------------------------------------------
                0.00    0.00   29645/42558601     x264_cabac_mb_intra_chroma_pred_mode [233]
                0.01    0.00  227201/42558601     x264_cabac_mb_intra4x4_pred_mode [232]
                0.02    0.00  701820/42558601     x264_cabac_mb_cbp_chroma [185]
                0.02    0.00  758053/42558601     x264_cabac_mb_qp_delta [188]
                0.02    0.00  788832/42558601     x264_cabac_mb_skip [187]
                0.02    0.00  906986/42558601     x264_cabac_mb_ref [179]
                0.04    0.00 1304850/42558601     x264_cabac_mb_type [160]
                0.05    0.00 1674204/42558601     x264_cabac_mb_mvd [144]
                0.05    0.00 1826252/42558601     x264_cabac_mb_cbp_luma [161]
                0.10    0.00 3532974/42558601     x264_macroblock_write_cabac [61]
                0.83    0.00 30807784/42558601     block_residual_write_cabac [76]
[81]     0.3    1.15    0.00 42558601         x264_cabac_encode_decision_c [81]
-----------------------------------------------
                0.87    0.19   24881/24881       x264_macroblock_tree [28]
[82]     0.3    0.87    0.19   24881         x264_macroblock_tree_propagate [82]
                0.19    0.00  447858/447858      mbtree_propagate_cost [132]
-----------------------------------------------
                0.06    0.99    2000/2000        x264_encoder_encode [4]
[83]     0.3    0.06    0.99    2000         x264_adaptive_quant_frame [83]
                0.04    0.95  792000/792000      ac_energy_mb [89]
-----------------------------------------------
                0.75    0.29  792000/792000      x264_slice_write [5]
[84]     0.3    0.75    0.29  792000         x264_macroblock_cache_load [84]
                0.11    0.00 3168000/3168000     copy_column8 [152]
                0.02    0.08 1584000/6076224     mc_copy_w8 [113]
                0.01    0.04  792000/1990652     mc_copy_w16 [150]
                0.01    0.01  792000/1850508     x264_prefetch_fenc [186]
                0.01    0.00  263340/263340      x264_mb_predict_mv_pskip [213]
-----------------------------------------------
                0.00    0.00    2281/4050606     x264_mb_analyse_inter_p16x16 [31]
                0.01    0.03  183904/4050606     x264_intra_rd [52]
                0.05    0.13  688160/4050606     x264_mb_analyse_p_rd [33]
                0.08    0.23 1250922/4050606     x264_macroblock_analyse [7]
                0.13    0.36 1925339/4050606     x264_mb_analyse_b_rd [19]
[85]     0.3    0.27    0.75 4050606         x264_analyse_update_cache [85]
                0.03    0.51  210422/471481      x264_mb_analyse_intra_chroma [78]
                0.06    0.01  777188/1608968     x264_mb_cache_mv_b8x8 [139]
                0.07    0.00 3749732/5142825     x264_mb_load_mv_direct8x8 [154]
                0.06    0.00 1512764/1512764     x264_mb_cache_mv_p8x8 [172]
                0.01    0.00    2376/4558        x264_mb_cache_mv_b16x8 [221]
                0.00    0.00    3136/5308        x264_mb_cache_mv_b8x16 [267]
-----------------------------------------------
                0.14    0.86   12114/12114       x264_fdec_filter_row [57]
[86]     0.3    0.14    0.86   12114         x264_frame_deblock_row [86]
                0.28    0.00  459376/459376      deblock_v_luma_c [119]
                0.20    0.00  467418/467418      deblock_h_luma_c [130]
                0.19    0.00  706982/706982      deblock_v_chroma_c [131]
                0.18    0.00  709384/709384      deblock_h_chroma_c [134]
                0.00    0.00  266508/1850508     x264_prefetch_fenc [186]
                0.00    0.00   24402/24402       deblock_v_chroma_intra_c [253]
                0.00    0.00   17948/17948       deblock_h_chroma_intra_c [255]
                0.00    0.00   16883/16883       deblock_v_luma_intra_c [256]
                0.00    0.00   10956/10956       deblock_h_luma_intra_c [260]
-----------------------------------------------
                0.04    0.96  525492/525492      x264_macroblock_analyse [7]
[87]     0.3    0.04    0.96  525492         x264_mb_analyse_inter_direct [87]
                0.03    0.93 2101968/64962109     x264_pixel_satd_8x8 [24]
-----------------------------------------------
                0.01    0.98    2000/2000        x264_encoder_encode [4]
[88]     0.3    0.01    0.98    2000         x264_frame_init_lowres [88]
                0.98    0.00    2000/2000        frame_init_lowres_core [91]
                0.00    0.00    2000/2000        x264_frame_expand_border_lowres [240]
-----------------------------------------------
                0.04    0.95  792000/792000      x264_adaptive_quant_frame [83]
[89]     0.3    0.04    0.95  792000         ac_energy_mb [89]
                0.66    0.00  792000/792000      x264_pixel_var_16x16 [105]
                0.29    0.00 1584000/1584000     x264_pixel_var_8x8 [118]
                0.00    0.00  792000/2392710     x264_emms [246]
-----------------------------------------------
                0.02    0.97  712135/712135      x264_me_search_ref [8]
[90]     0.3    0.02    0.97  712135         x264_pixel_sad_x3_16x8 [90]
                0.97    0.00 2136405/8064716     x264_pixel_sad_16x8 [53]
-----------------------------------------------
                0.98    0.00    2000/2000        x264_frame_init_lowres [88]
[91]     0.3    0.98    0.00    2000         frame_init_lowres_core [91]
-----------------------------------------------
                0.00    0.05   82208/1644245     x264_macroblock_encode [11]
                0.05    0.88 1562037/1644245     x264_mb_analyse_intra [34]
[92]     0.3    0.05    0.92 1644245         x264_mb_encode_i4x4 [92]
                0.30    0.00 1603957/71794728     quant_4x4 [38]
                0.30    0.00 1644245/77194449     sub4x4_dct [36]
                0.16    0.00 1105614/14853558     add4x4_idct [62]
                0.07    0.00   40288/5378208     x264_quant_4x4_trellis [40]
                0.06    0.00 1105614/17103110     dequant_4x4 [93]
                0.02    0.00 1105614/17159899     zigzag_scan_4x4_frame [117]
-----------------------------------------------
                0.03    0.00  470335/17103110     x264_mb_encode_i16x16 [103]
                0.06    0.00 1105614/17103110     x264_mb_encode_i4x4 [92]
                0.33    0.00 5909756/17103110     x264_macroblock_encode [11]
                0.54    0.00 9617405/17103110     x264_mb_encode_8x8_chroma [27]
[93]     0.3    0.96    0.00 17103110         dequant_4x4 [93]
-----------------------------------------------
                0.32    0.00 4176944/12635504     x264_mb_analyse_inter_p16x16 [31]
                0.64    0.00 8458560/12635504     x264_macroblock_analyse [7]
[94]     0.3    0.95    0.00 12635504         x264_pixel_sad_4x4 [94]
-----------------------------------------------
                0.07    0.87 3597347/3597347     refine_subpel [9]
[95]     0.3    0.07    0.87 3597347         x264_pixel_satd_4x8 [95]
                0.87    0.00 7194694/63746978     x264_pixel_satd_4x4 [45]
-----------------------------------------------
                0.04    0.88  718056/718056      x264_me_search_ref [8]
[96]     0.3    0.04    0.88  718056         x264_pixel_sad_x3_8x16 [96]
                0.88    0.00 2154168/8142439     x264_pixel_sad_8x16 [55]
-----------------------------------------------
                0.00    0.00   36074/8175216     x264_mb_mc_8x8 [59]
                0.84    0.00 8139142/8175216     x264_mb_mc_direct8x8 [43]
[97]     0.3    0.84    0.00 8175216         pixel_avg_4x4 [97]
-----------------------------------------------
                0.00    0.00    9781/4221183     x264_macroblock_probe_skip [162]
                0.06    0.01  346143/4221183     x264_mb_mc_direct8x8 [43]
                0.27    0.05 1605933/4221183     x264_mb_mc_8x8 [59]
                0.37    0.07 2259326/4221183     x264_mb_mc [37]
[98]     0.3    0.70    0.14 4221183         mc_luma [98]
                0.14    0.00 2854653/10921529     mc_copy [108]
-----------------------------------------------
                0.37    0.00  577798/1253717     x264_macroblock_encode [11]
                0.43    0.00  675919/1253717     x264_mb_encode_i8x8 [60]
[99]     0.2    0.80    0.00 1253717         add8x8_idct8 [99]
-----------------------------------------------
                0.00    0.76    2000/2000        x264_ratecontrol_start [101]
[100]    0.2    0.00    0.76    2000         rate_estimate_qscale [100]
                0.00    0.76     673/673         x264_rc_analyse_slice [102]
                0.00    0.00    2000/2000        predict_size [278]
                0.00    0.00    2000/2000        x264_ratecontrol_set_estimated_size [288]
                0.00    0.00     673/673         get_qscale [298]
                0.00    0.00     673/673         clip_qscale [297]
-----------------------------------------------
                0.00    0.76    2000/2000        x264_encoder_encode [4]
[101]    0.2    0.00    0.76    2000         x264_ratecontrol_start [101]
                0.00    0.76    2000/2000        rate_estimate_qscale [100]
                0.00    0.00    2000/2673        get_zone [270]
                0.00    0.00    2000/2392710     x264_emms [246]
                0.00    0.00    2000/2000        accum_p_qp_update [277]
-----------------------------------------------
                0.00    0.76     673/673         rate_estimate_qscale [100]
[102]    0.2    0.00    0.76     673         x264_rc_analyse_slice [102]
                0.00    0.74       8/681         x264_slicetype_analyse [12]
                0.02    0.00     673/673         x264_slicetype_frame_cost_recalculate [206]
                0.00    0.00     673/1353        x264_lowres_context_init [242]
-----------------------------------------------
                0.03    0.73   68707/68707       x264_macroblock_encode [11]
[103]    0.2    0.03    0.73   68707         x264_mb_encode_i16x16 [103]
                0.00    0.21   68707/2852086     sub16x16_dct [44]
                0.20    0.00 1074272/71794728     quant_4x4 [38]
                0.00    0.09   38842/38842       add16x16_idct [156]
                0.06    0.00   38900/38900       idct4x4dc [175]
                0.06    0.00   67142/67142       quant_4x4_dc [177]
                0.05    0.00   25040/5378208     x264_quant_4x4_trellis [40]
                0.03    0.00  470335/17103110     dequant_4x4 [93]
                0.02    0.00   68707/68707       dct4x4dc [203]
                0.01    0.00  509235/17159899     zigzag_scan_4x4_frame [117]
                0.00    0.00   71381/8749857     x264_decimate_score15 [112]
                0.00    0.00    1565/930175      x264_quant_dc_trellis [110]
                0.00    0.00   38900/38900       dequant_4x4_dc [251]
                0.00    0.00     169/169         add16x16_idct_dc [299]
-----------------------------------------------
                0.54    0.17  792000/792000      x264_slice_write [5]
[104]    0.2    0.54    0.17  792000         x264_macroblock_cache_save [104]
                0.02    0.08 1584000/6076224     mc_copy_w8 [113]
                0.01    0.04  792000/1990652     mc_copy_w16 [150]
                0.01    0.01  792000/1850508     x264_prefetch_fenc [186]
-----------------------------------------------
                0.66    0.00  792000/792000      ac_energy_mb [89]
[105]    0.2    0.66    0.00  792000         x264_pixel_var_16x16 [105]
-----------------------------------------------
                0.00    0.00    4344/10003755     x264_mb_analyse_inter_b8x16 [159]
                0.00    0.00    4364/10003755     x264_mb_analyse_inter_b16x8 [158]
                0.02    0.00  346464/10003755     x264_mb_analyse_inter_p16x8 [48]
                0.02    0.00  350046/10003755     x264_mb_analyse_inter_p8x16 [47]
                0.04    0.00  613842/10003755     x264_cabac_mb_mvd [144]
                0.10    0.00 1663560/10003755     x264_mb_analyse_inter_b8x8 [21]
                0.18    0.00 2829932/10003755     x264_mb_analyse_inter_p8x8_mixed_ref [18]
                0.26    0.00 4191203/10003755     x264_cabac_mb_mvd [107]
[106]    0.2    0.62    0.00 10003755         x264_mb_predict_mv [106]
-----------------------------------------------
                0.10    0.08 1285292/4191203     x264_cabac_mb8x8_mvd [122]
                0.23    0.18 2905911/4191203     x264_macroblock_size_cabac [51]
[107]    0.2    0.33    0.26 4191203         x264_cabac_mb_mvd [107]
                0.26    0.00 4191203/10003755     x264_mb_predict_mv [106]
-----------------------------------------------
                0.10    0.00 1990652/10921529     mc_copy_w16 [150]
                0.14    0.00 2854653/10921529     mc_luma [98]
                0.29    0.00 6076224/10921529     mc_copy_w8 [113]
[108]    0.2    0.53    0.00 10921529         mc_copy [108]
-----------------------------------------------
                0.00    0.00    9586/1542858     x264_macroblock_encode [11]
                0.15    0.00  477536/1542858     x264_mb_analyse_intra_chroma [78]
                0.34    0.00 1055736/1542858     x264_slicetype_mb_cost [15]
[109]    0.1    0.50    0.00 1542858         predict_8x8c_p [109]
-----------------------------------------------
                0.00    0.00    1565/930175      x264_mb_encode_i16x16 [103]
                0.45    0.00  928610/930175      x264_mb_encode_8x8_chroma [27]
[110]    0.1    0.45    0.00  930175         x264_quant_dc_trellis [110]
-----------------------------------------------
                0.37    0.05  560340/560340      x264_macroblock_size_cabac [51]
[111]    0.1    0.37    0.05  560340         block_residual_write_cabac_8x8 [111]
                0.05    0.00  560340/787954      x264_coeff_last64 [167]
-----------------------------------------------
                0.00    0.00   12372/8749857     x264_macroblock_probe_skip [162]
                0.00    0.00   71381/8749857     x264_mb_encode_i16x16 [103]
                0.39    0.00 8666104/8749857     x264_mb_encode_8x8_chroma [27]
[112]    0.1    0.39    0.00 8749857         x264_decimate_score15 [112]
-----------------------------------------------
                0.02    0.08 1584000/6076224     x264_macroblock_cache_load [84]
                0.02    0.08 1584000/6076224     x264_macroblock_cache_save [104]
                0.05    0.14 2908224/6076224     x264_slicetype_mb_cost [15]
[113]    0.1    0.10    0.29 6076224         mc_copy_w8 [113]
                0.29    0.00 6076224/10921529     mc_copy [108]
-----------------------------------------------
                0.12    0.00  775977/2346117     x264_mb_analyse_inter_p16x16 [31]
                0.24    0.00 1570140/2346117     x264_mb_analyse_inter_b16x16 [23]
[114]    0.1    0.36    0.00 2346117         x264_mb_predict_mv_ref16x16 [114]
-----------------------------------------------
                0.16    0.00  577798/1253717     x264_macroblock_encode [11]
                0.18    0.00  675919/1253717     x264_mb_encode_i8x8 [60]
[115]    0.1    0.34    0.00 1253717         dequant_8x8 [115]
-----------------------------------------------
                0.01    0.00    6869/440402      x264_macroblock_encode [11]
                0.33    0.00  433533/440402      x264_mb_analyse_intra [34]
[116]    0.1    0.34    0.00  440402         predict_16x16_p [116]
-----------------------------------------------
                0.00    0.00   17889/17159899     x264_macroblock_probe_skip [162]
                0.01    0.00  509235/17159899     x264_mb_encode_i16x16 [103]
                0.02    0.00 1105614/17159899     x264_mb_encode_i4x4 [92]
                0.11    0.00 5909756/17159899     x264_macroblock_encode [11]
                0.18    0.00 9617405/17159899     x264_mb_encode_8x8_chroma [27]
[117]    0.1    0.33    0.00 17159899         zigzag_scan_4x4_frame [117]
-----------------------------------------------
                0.29    0.00 1584000/1584000     ac_energy_mb [89]
[118]    0.1    0.29    0.00 1584000         x264_pixel_var_8x8 [118]
-----------------------------------------------
                0.28    0.00  459376/459376      x264_frame_deblock_row [86]
[119]    0.1    0.28    0.00  459376         deblock_v_luma_c [119]
-----------------------------------------------
                0.00    0.00    5517/4379282     x264_macroblock_probe_skip [162]
                0.26    0.00 4373765/4379282     x264_macroblock_encode [11]
[120]    0.1    0.26    0.00 4379282         x264_decimate_score16 [120]
-----------------------------------------------
                0.00    0.00    4562/2052746     x264_macroblock_encode [11]
                0.13    0.00  992448/2052746     x264_mb_analyse_intra [34]
                0.13    0.00 1055736/2052746     x264_slicetype_mb_cost [15]
[121]    0.1    0.26    0.00 2052746         predict_8x8_hd [121]
-----------------------------------------------
                0.06    0.18 1285292/1285292     x264_macroblock_size_cabac [51]
[122]    0.1    0.06    0.18 1285292         x264_cabac_mb8x8_mvd [122]
                0.10    0.08 1285292/4191203     x264_cabac_mb_mvd [107]
-----------------------------------------------
                0.03    0.00  521192/4493709     block_residual_write_cabac [76]
                0.21    0.00 3972517/4493709     block_residual_write_cabac [72]
[123]    0.1    0.23    0.00 4493709         x264_coeff_last16 [123]
-----------------------------------------------
                0.00    0.00    1509/2028331     x264_macroblock_encode [11]
