Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.18    0.00 5019409/26084566     x264_mb_encode_8x8_chroma [28]
                0.70    0.00 19085847/26084566     x264_macroblock_encode [9]
[81]     0.2    0.95    0.00 26084566         dequant_4x4 [81]
-----------------------------------------------
                0.06    0.00  478261/6934578     x264_macroblock_probe_skip [57]
                0.84    0.00 6456317/6934578     x264_rd_cost_mb [10]
[82]     0.2    0.91    0.00 6934578         x264_pixel_ssd_8x8 [82]
-----------------------------------------------
                0.85    0.00 2251204/2251204     x264_frame_deblock_row [49]
[83]     0.2    0.85    0.00 2251204         deblock_v_luma_c [83]
-----------------------------------------------
                0.84    0.00 1262399/1262399     ac_energy_mb [69]
[84]     0.2    0.84    0.00 1262399         x264_pixel_var_16x16 [84]
-----------------------------------------------
                0.03    0.00   33764/1084129     x264_macroblock_encode [9]
                0.81    0.00 1050365/1084129     x264_mb_analyse_intra [26]
[85]     0.2    0.84    0.00 1084129         predict_16x16_p [85]
-----------------------------------------------
                0.19    0.00 2940856/12521661     mc_luma [54]
                0.19    0.00 2993670/12521661     mc_copy_w16 [106]
                0.42    0.00 6587135/12521661     mc_copy_w8 [92]
[86]     0.2    0.79    0.00 12521661         mc_copy [86]
-----------------------------------------------
                0.00    0.74     349/349         x264_slicetype_analyse [18]
[87]     0.2    0.00    0.74     349         scenecut [87]
                0.00    0.74     349/13906       x264_slicetype_frame_cost [20]
                0.00    0.00       1/371         x264_log [212]
-----------------------------------------------
                0.71    0.00  590523/590523      x264_macroblock_tree_propagate [55]
[88]     0.2    0.71    0.00  590523         mbtree_propagate_cost [88]
-----------------------------------------------
                0.34    0.34 1326642/1326642     x264_slices_write [1]
[89]     0.2    0.34    0.34 1326642         x264_macroblock_cache_save [89]
                0.04    0.17 2608646/6531768     mc_copy_w8 [92]
                0.03    0.08 1286774/2946188     mc_copy_w16 [106]
                0.02    0.00 1325225/3960775     x264_prefetch_fenc [137]
-----------------------------------------------
                0.62    0.00 2328328/2328328     x264_frame_deblock_row [49]
[90]     0.1    0.62    0.00 2328328         deblock_h_luma_c [90]
-----------------------------------------------
                0.27    0.28 3571975/3571975     x264_macroblock_write_cavlc [76]
[91]     0.1    0.27    0.28 3571975         block_residual_write_cavlc [91]
                0.16    0.08 2835070/11867775     x264_coeff_level_run16 [78]
                0.02    0.00  383078/2500137     x264_coeff_level_run15 [119]
                0.01    0.01  345968/1501353     x264_coeff_level_run4 [138]
-----------------------------------------------
                0.02    0.08 1310846/6531768     x264_slicetype_mb_cost [21]
                0.04    0.17 2608646/6531768     x264_macroblock_cache_save [89]
                0.04    0.17 2612276/6531768     x264_macroblock_cache_load [74]
[92]     0.1    0.10    0.42 6531768         mc_copy_w8 [92]
                0.42    0.00 6587135/12521661     mc_copy [86]
-----------------------------------------------
                0.09    0.37 6583841/6583841     x264_macroblock_size_cavlc [52]
[93]     0.1    0.09    0.37 6583841         cavlc_mb_mvd [93]
                0.37    0.00 6471748/19743981     x264_mb_predict_mv [75]
-----------------------------------------------
                0.42    0.00 3437670/3437670     x264_mb_analyse_inter_p16x16 [6]
[94]     0.1    0.42    0.00 3437670         x264_mb_predict_mv_ref16x16 [94]
-----------------------------------------------
                0.00    0.00  259348/27079001     x264_macroblock_probe_skip [57]
                0.03    0.00 2013963/27079001     x264_mb_encode_i4x4 [56]
                0.08    0.00 5130449/27079001     x264_mb_encode_8x8_chroma [28]
                0.30    0.00 19675241/27079001     x264_macroblock_encode [9]
[95]     0.1    0.41    0.00 27079001         zigzag_scan_4x4_frame [95]
-----------------------------------------------
                0.39    0.00 2775273/2775273     x264_frame_deblock_row [49]
[96]     0.1    0.39    0.00 2775273         deblock_v_chroma_c [96]
-----------------------------------------------
                0.36    0.00 2867890/2867890     x264_frame_deblock_row [49]
[97]     0.1    0.36    0.00 2867890         deblock_h_chroma_c [97]
-----------------------------------------------
                0.00    0.35  142540/142540      x264_macroblock_encode [9]
[98]     0.1    0.00    0.35  142540         add16x16_idct [98]
                0.01    0.35  561713/5349546     add8x8_idct [48]
-----------------------------------------------
                0.33    0.00 11659502/11659502     x264_coeff_level_run16 [78]
[99]     0.1    0.33    0.00 11659502         x264_coeff_last16 [99]
-----------------------------------------------
                0.00    0.00   12652/5094699     x264_macroblock_probe_skip [57]
                0.03    0.00  552789/5094699     x264_macroblock_encode [9]
                0.28    0.00 4529258/5094699     x264_mb_encode_8x8_chroma [28]
[100]    0.1    0.32    0.00 5094699         x264_decimate_score15 [100]
-----------------------------------------------
                0.29    0.00 2585814/2585814     ac_energy_mb [69]
[101]    0.1    0.29    0.00 2585814         x264_pixel_var_8x8 [101]
-----------------------------------------------
                0.29    0.00 1182491/1182491     x264_mb_encode_8x8_chroma [28]
[102]    0.1    0.29    0.00 1182491         add8x8_idct_dc [102]
-----------------------------------------------
                0.00    0.00    5579/5915942     x264_macroblock_encode [9]
                0.28    0.00 5910363/5915942     x264_mb_analyse_intra [26]
[103]    0.1    0.28    0.00 5915942         predict_4x4_ddr [103]
-----------------------------------------------
                0.04    0.00  564854/3945607     x264_macroblock_encode [9]
                0.09    0.00 1304363/3945607     x264_slicetype_mb_cost [21]
                0.14    0.00 2076390/3945607     x264_mb_analyse_intra_chroma [43]
[104]    0.1    0.28    0.00 3945607         predict_8x8c_dc [104]
-----------------------------------------------
                0.00    0.00    2784/5921427     x264_macroblock_encode [9]
                0.27    0.00 5918643/5921427     x264_mb_analyse_intra [26]
[105]    0.1    0.27    0.00 5921427         predict_4x4_vl [105]
-----------------------------------------------
                0.00    0.01  172001/2946188     x264_mb_analyse_intra [26]
                0.00    0.01  183679/2946188     x264_macroblock_encode [9]
                0.03    0.08 1286774/2946188     x264_macroblock_cache_save [89]
                0.03    0.08 1303734/2946188     x264_macroblock_cache_load [74]
[106]    0.1    0.06    0.19 2946188         mc_copy_w16 [106]
                0.19    0.00 2993670/12521661     mc_copy [86]
-----------------------------------------------
                0.00    0.00    3557/5935100     x264_macroblock_encode [9]
                0.23    0.00 5931543/5935100     x264_mb_analyse_intra [26]
[107]    0.1    0.23    0.00 5935100         predict_4x4_ddl [107]
-----------------------------------------------
                0.01    0.00  410191/8873217     x264_macroblock_probe_skip [57]
                0.21    0.00 8463026/8873217     x264_mb_encode_8x8_chroma [28]
[108]    0.1    0.22    0.00 8873217         quant_2x2_dc [108]
-----------------------------------------------
                0.00    0.00    5556/5897632     x264_macroblock_encode [9]
                0.22    0.00 5892076/5897632     x264_mb_analyse_intra [26]
[109]    0.1    0.22    0.00 5897632         predict_4x4_vr [109]
-----------------------------------------------
                0.00    0.00    4821/5928935     x264_macroblock_encode [9]
                0.20    0.00 5924114/5928935     x264_mb_analyse_intra [26]
[110]    0.0    0.20    0.00 5928935         predict_4x4_hd [110]
-----------------------------------------------
                0.01    0.00  172073/3597017     x264_macroblock_encode [9]
                0.07    0.00 1305002/3597017     x264_slicetype_mb_cost [21]
                0.12    0.00 2119942/3597017     x264_mb_analyse_intra_chroma [43]
[111]    0.0    0.20    0.00 3597017         predict_8x8c_h [111]
-----------------------------------------------
                0.00    0.00   84520/8630313     x264_macroblock_encode [9]
                0.20    0.00 8545793/8630313     x264_mb_analyse_intra [26]
[112]    0.0    0.20    0.00 8630313         predict_4x4_dc [112]
-----------------------------------------------
                0.00    0.00    3259/5908430     x264_macroblock_encode [9]
                0.18    0.00 5905171/5908430     x264_mb_analyse_intra [26]
[113]    0.0    0.18    0.00 5908430         predict_4x4_hu [113]
-----------------------------------------------
                0.05    0.00 1201620/4600391     x264_mb_predict_mv_pskip [142]
                0.13    0.00 3398771/4600391     x264_mb_analyse_inter_p16x16 [6]
[114]    0.0    0.18    0.00 4600391         x264_mb_predict_mv_16x16 [114]
-----------------------------------------------
                0.17    0.00 1308260/1308260     x264_slicetype_mb_cost [21]
[115]    0.0    0.17    0.00 1308260         predict_8x8_filter [115]
-----------------------------------------------
                0.15    0.00 1313766/1313766     x264_slicetype_mb_cost [21]
[116]    0.0    0.15    0.00 1313766         predict_8x8_ddr [116]
-----------------------------------------------
                0.14    0.00 1316034/1316034     x264_slicetype_mb_cost [21]
[117]    0.0    0.14    0.00 1316034         predict_8x8_vr [117]
-----------------------------------------------
                0.03    0.12  440964/440964      x264_mb_encode_8x8_chroma [28]
[118]    0.0    0.03    0.12  440964         sub8x8_dct_dc [118]
                0.12    0.00 1783208/1783208     sub4x4_dct_dc [121]
-----------------------------------------------
                0.02    0.00  383078/2500137     block_residual_write_cavlc [91]
                0.08    0.03 2117059/2500137     block_residual_write_cavlc [64]
[119]    0.0    0.10    0.03 2500137         x264_coeff_level_run15 [119]
                0.03    0.00 2436607/2436607     x264_coeff_last15 [150]
-----------------------------------------------
                0.01    0.00   80240/1129362     x264_macroblock_encode [9]
                0.12    0.00 1049122/1129362     x264_mb_analyse_intra [26]
[120]    0.0    0.13    0.00 1129362         predict_16x16_dc [120]
-----------------------------------------------
                0.12    0.00 1783208/1783208     sub8x8_dct_dc [118]
[121]    0.0    0.12    0.00 1783208         sub4x4_dct_dc [121]
-----------------------------------------------
                0.11    0.00 1316795/1316795     x264_slicetype_mb_cost [21]
[122]    0.0    0.11    0.00 1316795         predict_8x8_ddl [122]
-----------------------------------------------
                                                 <spontaneous>
[123]    0.0    0.11    0.00                 quant_8x8 [123]
-----------------------------------------------
                0.00    0.00   43737/6805888     x264_macroblock_encode [9]
                0.10    0.00 6762151/6805888     x264_mb_analyse_intra [26]
[124]    0.0    0.10    0.00 6805888         predict_4x4_v [124]
-----------------------------------------------
                0.00    0.00  177603/3559193     x264_macroblock_encode [9]
                0.04    0.00 1305011/3559193     x264_slicetype_mb_cost [21]
                0.06    0.00 2076579/3559193     x264_mb_analyse_intra_chroma [43]
[125]    0.0    0.10    0.00 3559193         predict_8x8c_v [125]
-----------------------------------------------
                0.10    0.00 1312907/1312907     x264_slicetype_mb_cost [21]
[126]    0.0    0.10    0.00 1312907         predict_8x8_vl [126]
-----------------------------------------------
                0.02    0.08 1375995/1375995     x264_macroblock_write_cavlc [76]
[127]    0.0    0.02    0.08 1375995         cavlc_mb_mvd [127]
                0.08    0.00 1404449/19743981     x264_mb_predict_mv [75]
-----------------------------------------------
                0.00    0.00   29782/6555880     x264_macroblock_encode [9]
                0.09    0.00 6526098/6555880     x264_mb_analyse_intra [26]
[128]    0.0    0.09    0.00 6555880         predict_4x4_h [128]
-----------------------------------------------
                0.09    0.00 5774625/5774625     x264_mb_analyse_intra [26]
[129]    0.0    0.09    0.00 5774625         predict_4x4_mode_available [129]
-----------------------------------------------
                0.09    0.00 1315925/1315925     x264_slicetype_mb_cost [21]
[130]    0.0    0.09    0.00 1315925         predict_8x8_hd [130]
-----------------------------------------------
                0.09    0.00 1314963/1314963     x264_slicetype_mb_cost [21]
[131]    0.0    0.09    0.00 1314963         predict_8x8_hu [131]
-----------------------------------------------
                0.09    0.00 1305332/1305332     x264_slices_write [1]
[132]    0.0    0.09    0.00 1305332         x264_ratecontrol_mb [132]
                0.00    0.00 1322066/3950329     x264_emms [193]
-----------------------------------------------
                0.01    0.00   83250/1159237     x264_macroblock_encode [9]
                0.08    0.00 1075987/1159237     x264_mb_analyse_intra [26]
[133]    0.0    0.09    0.00 1159237         predict_16x16_h [133]
-----------------------------------------------
                0.09    0.00  231300/231300      x264_macroblock_encode [9]
[134]    0.0    0.09    0.00  231300         idct4x4dc [134]
-----------------------------------------------
                0.09    0.00  108056/108056      x264_macroblock_encode [9]
[135]    0.0    0.09    0.00  108056         add16x16_idct_dc [135]
-----------------------------------------------
                0.08    0.00 5175449/5175449     x264_macroblock_cache_load [74]
[136]    0.0    0.08    0.00 5175449         copy_column8 [136]
-----------------------------------------------
                0.02    0.00 1308998/3960775     x264_macroblock_cache_load [74]
                0.02    0.00 1325225/3960775     x264_macroblock_cache_save [89]
                0.02    0.00 1326552/3960775     x264_frame_deblock_row [49]
[137]    0.0    0.07    0.01 3960775         x264_prefetch_fenc [137]
                0.01    0.00 3939261/3939261     prefetch_fenc_null [171]
-----------------------------------------------
                0.01    0.01  345968/1501353     block_residual_write_cavlc [91]
                0.03    0.02 1155385/1501353     block_residual_write_cavlc [64]
[138]    0.0    0.04    0.03 1501353         x264_coeff_level_run4 [138]
                0.03    0.00 1452177/1452177     x264_coeff_last4 [151]
-----------------------------------------------
                0.00    0.00   92516/1137086     x264_macroblock_encode [9]
                0.06    0.00 1044570/1137086     x264_mb_analyse_intra [26]
[139]    0.0    0.06    0.00 1137086         predict_16x16_v [139]
-----------------------------------------------
                0.06    0.00  237321/237321      x264_macroblock_encode [9]
[140]    0.0    0.06    0.00  237321         dequant_4x4_dc [140]
-----------------------------------------------
                0.00    0.06   11880/11880       x264_macroblock_analyse [2]
[141]    0.0    0.00    0.06   11880         x264_mb_cache_fenc_satd [141]
                0.00    0.02   47333/4353212     x264_pixel_sa8d_8x8 [59]
                0.02    0.00  192127/162598642     x264_pixel_satd_4x4 [30]
                0.01    0.00  190365/17408005     x264_pixel_sad_4x4 [79]
                0.01    0.00   46783/270695970     x264_pixel_sad_8x8 [8]
-----------------------------------------------
                0.01    0.05 1338893/1338893     x264_macroblock_cache_load [74]
[142]    0.0    0.01    0.05 1338893         x264_mb_predict_mv_pskip [142]
                0.05    0.00 1201620/4600391     x264_mb_predict_mv_16x16 [114]
-----------------------------------------------
                0.04    0.00 1304651/1304651     x264_macroblock_analyse [2]
[143]    0.0    0.04    0.00 1304651         x264_adaptive_quant [143]
                0.00    0.00 1319376/3950329     x264_emms [193]
-----------------------------------------------
                0.04    0.00  294530/294530      x264_macroblock_encode [9]
[144]    0.0    0.04    0.00  294530         dct4x4dc [144]
-----------------------------------------------
                0.04    0.00  294373/294373      x264_macroblock_encode [9]
[145]    0.0    0.04    0.00  294373         quant_4x4_dc [145]
-----------------------------------------------
                0.00    0.00    1430/101360      x264_frame_expand_border_lowres [189]
                0.02    0.00   49942/101360      x264_frame_expand_border [168]
                0.02    0.00   49988/101360      x264_frame_expand_border_filtered [154]
[146]    0.0    0.04    0.00  101360         plane_expand_border [146]
-----------------------------------------------
                0.00    0.00     372/1315611     x264_encoder_encode [16]
                0.03    0.00 1315239/1315611     x264_macroblock_analyse [2]
[147]    0.0    0.04    0.00 1315611         x264_ratecontrol_qp [147]
-----------------------------------------------
                                                 <spontaneous>
[148]    0.0    0.04    0.00                 x264_coeff_last64 [148]
-----------------------------------------------
                                                 <spontaneous>
[149]    0.0    0.04    0.00                 zigzag_scan_8x8_field [149]
-----------------------------------------------
                0.03    0.00 2436607/2436607     x264_coeff_level_run15 [119]
[150]    0.0    0.03    0.00 2436607         x264_coeff_last15 [150]
-----------------------------------------------
                0.03    0.00 1452177/1452177     x264_coeff_level_run4 [138]
[151]    0.0    0.03    0.00 1452177         x264_coeff_last4 [151]
-----------------------------------------------
                0.03    0.00     361/361         x264_slicetype_analyse [18]
[152]    0.0    0.03    0.00     361         x264_macroblock_tree_finish [152]
                0.00    0.00     358/3950329     x264_emms [193]
-----------------------------------------------
                0.03    0.00     360/360         x264_rc_analyse_slice [70]
[153]    0.0    0.03    0.00     360         x264_slicetype_frame_cost_recalculate [153]
                0.00    0.00     358/3950329     x264_emms [193]
-----------------------------------------------
                0.01    0.02   16360/16360       x264_fdec_filter_row [33]
[154]    0.0    0.01    0.02   16360         x264_frame_expand_border_filtered [154]
                0.02    0.00   49988/101360      plane_expand_border [146]
-----------------------------------------------
                0.03    0.00 2408493/2408493     x264_macroblock_size_cavlc [52]
[155]    0.0    0.03    0.00 2408493         cavlc_qp_delta [155]
-----------------------------------------------
                                                 <spontaneous>
[156]    0.0    0.03    0.00                 x264_me_refine_qpel [156]
-----------------------------------------------
                0.00    0.00     700/1281411     x264_lowres_context_init [190]
                0.02    0.00 1280711/1281411     x264_macroblock_analyse [2]
[157]    0.0    0.02    0.00 1281411         x264_mb_analyse_load_costs [157]
                0.00    0.00      10/3950329     x264_emms [193]
                0.00    0.00      10/1427        x264_malloc [205]
-----------------------------------------------
                0.02    0.00 1073799/1073799     x264_macroblock_analyse [2]
[158]    0.0    0.02    0.00 1073799         x264_mb_analyse_transform_rd [158]
-----------------------------------------------
                0.02    0.00 1063430/1063430     x264_mb_analyse_intra_chroma [43]
[159]    0.0    0.02    0.00 1063430         predict_8x8chroma_mode_available [159]
-----------------------------------------------
                0.02    0.00  740119/740119      x264_macroblock_write_cavlc [76]
[160]    0.0    0.02    0.00  740119         bs_write1 [160]
-----------------------------------------------
                0.02    0.00  734652/734652      x264_macroblock_write_cavlc [76]
[161]    0.0    0.02    0.00  734652         cavlc_qp_delta [161]
-----------------------------------------------
                0.02    0.00  232110/232110      x264_macroblock_encode [9]
[162]    0.0    0.02    0.00  232110         x264_macroblock_encode_skip [162]
-----------------------------------------------
                0.02    0.00  102454/102454      x264_macroblock_write_cavlc [76]
[163]    0.0    0.02    0.00  102454         bs_write [163]
-----------------------------------------------
                0.00    0.00   15642/70833       x264_macroblock_encode [9]
                0.02    0.00   55191/70833       x264_mb_analyse_intra_chroma [43]
[164]    0.0    0.02    0.00   70833         predict_8x8c_dc_left [164]
-----------------------------------------------
                0.02    0.00   29518/29518       x264_frame_deblock_row [49]
[165]    0.0    0.02    0.00   29518         deblock_v_luma_intra_c [165]
-----------------------------------------------
                0.02    0.00     355/355         Encode_frame [15]
[166]    0.0    0.02    0.00     355         x264_nal_encode [166]
-----------------------------------------------
                0.00    0.02     318/318         x264_encoder_encode [16]
[167]    0.0    0.00    0.02     318         x264_encoder_frame_end [167]
                0.01    0.00     349/349         x264_noise_reduction_update [177]
                0.01    0.00     346/346         x264_ratecontrol_end [178]
                0.00    0.00    1030/1030        x264_thread_sync_stat [208]
                0.00    0.00     687/3950329     x264_emms [193]
                0.00    0.00     360/371         x264_log [212]
                0.00    0.00     348/2189        x264_frame_push_unused [203]
-----------------------------------------------
                0.00    0.02   16911/16911       x264_fdec_filter_row [33]
[168]    0.0    0.00    0.02   16911         x264_frame_expand_border [168]
                0.02    0.00   49942/101360      plane_expand_border [146]
-----------------------------------------------
                0.01    0.00 1263124/1263124     x264_macroblock_write_cavlc [76]
[169]    0.0    0.01    0.00 1263124         bs_write_te [169]
-----------------------------------------------
                                                 <spontaneous>
[170]    0.0    0.01    0.00                 x264_denoise_dct [170]
-----------------------------------------------
                0.01    0.00 3939261/3939261     x264_prefetch_fenc [137]
[171]    0.0    0.01    0.00 3939261         prefetch_fenc_null [171]
-----------------------------------------------
                0.01    0.00 2586223/2586223     x264_macroblock_analyse [2]
[172]    0.0    0.01    0.00 2586223         prefetch_ref_null [172]
-----------------------------------------------
                0.01    0.00  251275/251275      x264_macroblock_write_cavlc [76]
[173]    0.0    0.01    0.00  251275         bs_write_ue [173]
-----------------------------------------------
                0.01    0.00   59514/59514       x264_frame_deblock_row [49]
[174]    0.0    0.01    0.00   59514         deblock_v_chroma_intra_c [174]
-----------------------------------------------
                0.01    0.00   42549/42549       x264_mb_analyse_intra [26]
[175]    0.0    0.01    0.00   42549         predict_4x4_dc_top [175]
-----------------------------------------------
                0.01    0.00   16466/16466       x264_fdec_filter_row [33]
[176]    0.0    0.01    0.00   16466         x264_frame_cond_broadcast [176]
-----------------------------------------------
                0.01    0.00     349/349         x264_encoder_frame_end [167]
[177]    0.0    0.01    0.00     349         x264_noise_reduction_update [177]
-----------------------------------------------
                0.01    0.00     346/346         x264_encoder_frame_end [167]
[178]    0.0    0.01    0.00     346         x264_ratecontrol_end [178]
                0.00    0.00     353/353         update_predictor [222]
                0.00    0.00     347/3950329     x264_emms [193]
-----------------------------------------------
                                                 <spontaneous>
[179]    0.0    0.01    0.00                 dequant_8x8 [179]
-----------------------------------------------
                                                 <spontaneous>
[180]    0.0    0.01    0.00                 predict_row_size_sum [180]
-----------------------------------------------
                                                 <spontaneous>
[181]    0.0    0.01    0.00                 x264_macroblock_encode_p8x8 [181]
-----------------------------------------------
                0.01    0.00     390/390         x264_encoder_encode [16]
[182]    0.0    0.01    0.00     390         x264_thread_sync_ratecontrol [182]
-----------------------------------------------
                                                 <spontaneous>
[183]    0.0    0.01    0.00                 cavlc_intra4x4_pred_size [183]
-----------------------------------------------
                                                 <spontaneous>
[184]    0.0    0.01    0.00                 row_bits_so_far [184]
-----------------------------------------------
                                                 <spontaneous>
[185]    0.0    0.01    0.00                 x264_macroblock_encode_p4x4 [185]
-----------------------------------------------
                                                 <spontaneous>
[186]    0.0    0.01    0.00                 x264_mb_mc_1xywh [186]
-----------------------------------------------
                                                 <spontaneous>
[187]    0.0    0.01    0.00                 x264_pixel_sad_x3_8x4 [187]
-----------------------------------------------
                                                 <spontaneous>
[188]    0.0    0.01    0.00                 x264_pixel_ssd_8x16 [188]
-----------------------------------------------
                0.00    0.00     358/358         x264_frame_init_lowres [65]
[189]    0.0    0.00    0.00     358         x264_frame_expand_border_lowres [189]
                0.00    0.00    1430/101360      plane_expand_border [146]
-----------------------------------------------
                0.00    0.00       1/710         x264_lowres_context_alloc [192]
                0.00    0.00     351/710         x264_slicetype_analyse [18]
                0.00    0.00     358/710         x264_rc_analyse_slice [70]
[190]    0.0    0.00    0.00     710         x264_lowres_context_init [190]
                0.00    0.00     700/1281411     x264_mb_analyse_load_costs [157]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[191]    0.0    0.00    0.00       1         x264_encoder_open [191]
                0.00    0.00       1/1           x264_lowres_context_alloc [192]
                0.00    0.00       6/1427        x264_malloc [205]
                0.00    0.00       3/768         x264_frame_pop_unused [209]
                0.00    0.00       3/3           x264_macroblock_cache_init [237]
                0.00    0.00       2/371         x264_log [212]
                0.00    0.00       1/1           x264_validate_parameters [284]
                0.00    0.00       1/1           x264_set_aspect_ratio [283]
                0.00    0.00       1/1           x264_reduce_fraction [281]
                0.00    0.00       1/2           x264_sps_init [244]
                0.00    0.00       1/1           x264_pps_init [271]
                0.00    0.00       1/11          x264_validate_levels [234]
                0.00    0.00       1/1           x264_cqm_init [260]
                0.00    0.00       1/1           x264_rdo_init [280]
                0.00    0.00       1/1           x264_predict_16x16_init [272]
                0.00    0.00       1/1           x264_predict_8x8c_init [275]
                0.00    0.00       1/1           x264_predict_8x8_init [274]
                0.00    0.00       1/1           x264_predict_4x4_init [273]
                0.00    0.00       1/1           x264_init_vlc_tables [265]
                0.00    0.00       1/1           x264_pixel_init [270]
                0.00    0.00       1/1           x264_dct_init [261]
                0.00    0.00       1/1           x264_zigzag_init [285]
                0.00    0.00       1/1           x264_mc_init [266]
                0.00    0.00       1/1           x264_quant_init [276]
                0.00    0.00       1/1           x264_deblock_init [263]
                0.00    0.00       1/1           x264_dct_init_weights [262]
                0.00    0.00       1/1           mbcmp_init [251]
                0.00    0.00       1/1           x264_ratecontrol_new [278]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[192]    0.0    0.00    0.00       1         x264_lowres_context_alloc [192]
                0.00    0.00       1/710         x264_lowres_context_init [190]
-----------------------------------------------
                0.00    0.00       1/3950329     x264_ratecontrol_new [278]
                0.00    0.00      10/3950329     x264_mb_analyse_load_costs [157]
                0.00    0.00     344/3950329     x264_slicetype_frame_cost [20]
                0.00    0.00     347/3950329     x264_ratecontrol_end [178]
                0.00    0.00     352/3950329     x264_ratecontrol_start [72]
                0.00    0.00     358/3950329     x264_slicetype_frame_cost_recalculate [153]
                0.00    0.00     358/3950329     x264_macroblock_tree_finish [152]
                0.00    0.00     687/3950329     x264_encoder_frame_end [167]
                0.00    0.00 1306430/3950329     ac_energy_mb [69]
                0.00    0.00 1319376/3950329     x264_adaptive_quant [143]
                0.00    0.00 1322066/3950329     x264_ratecontrol_mb [132]
[193]    0.0    0.00    0.00 3950329         x264_emms [193]
-----------------------------------------------
                0.00    0.00 1053207/1053207     x264_mb_analyse_intra [26]
[194]    0.0    0.00    0.00 1053207         predict_16x16_mode_available [194]
-----------------------------------------------
                0.00    0.00   64625/64625       x264_mb_analyse_intra [26]
[195]    0.0    0.00    0.00   64625         predict_4x4_dc_left [195]
-----------------------------------------------
                0.00    0.00   60951/60951       x264_frame_deblock_row [49]
[196]    0.0    0.00    0.00   60951         deblock_h_chroma_intra_c [196]
-----------------------------------------------
                0.00    0.00       1/52192       Encode_frame [15]
                0.00    0.00       1/52192       main [14]
                0.00    0.00       2/52192       x264_picture_clean [241]
                0.00    0.00       2/52192       x264_sei_version_write [282]
                0.00    0.00       5/52192       x264_ratecontrol_delete [277]
                0.00    0.00       6/52192       x264_encoder_close [264]
                0.00    0.00      10/52192       x264_cqm_delete [259]
                0.00    0.00     225/52192       x264_macroblock_cache_end [236]
                0.00    0.00   51940/52192       x264_frame_delete [231]
[197]    0.0    0.00    0.00   52192         x264_free [197]
-----------------------------------------------
                0.00    0.00   49198/49198       x264_macroblock_analyse [2]
[198]    0.0    0.00    0.00   49198         x264_frame_cond_wait [198]
-----------------------------------------------
                0.00    0.00   30803/30803       x264_frame_deblock_row [49]
[199]    0.0    0.00    0.00   30803         deblock_h_luma_intra_c [199]
-----------------------------------------------
                0.00    0.00    3665/30750       x264_macroblock_encode [9]
                0.00    0.00   27085/30750       x264_mb_analyse_intra [26]
[200]    0.0    0.00    0.00   30750         predict_16x16_dc_left [200]
-----------------------------------------------
                0.00    0.00    2291/15946       x264_macroblock_encode [9]
                0.00    0.00   13655/15946       x264_mb_analyse_intra_chroma [43]
[201]    0.0    0.00    0.00   15946         predict_8x8c_dc_top [201]
-----------------------------------------------
                0.00    0.00       1/6859        x264_macroblock_encode [9]
                0.00    0.00    6858/6859        x264_mb_analyse_intra [26]
[202]    0.0    0.00    0.00    6859         predict_16x16_dc_top [202]
-----------------------------------------------
                0.00    0.00     348/2189        x264_encoder_frame_end [167]
                0.00    0.00    1841/2189        x264_encoder_encode [16]
[203]    0.0    0.00    0.00    2189         x264_frame_push_unused [203]
                0.00    0.00     712/1781        x264_frame_push [204]
-----------------------------------------------
                0.00    0.00     712/1781        x264_frame_push_unused [203]
                0.00    0.00    1069/1781        x264_encoder_encode [16]
[204]    0.0    0.00    0.00    1781         x264_frame_push [204]
-----------------------------------------------
                0.00    0.00       1/1427        Encode_frame [15]
                0.00    0.00       1/1427        x264_param2string [267]
                0.00    0.00       1/1427        x264_sei_version_write [282]
                0.00    0.00       2/1427        x264_picture_alloc [240]
                0.00    0.00       3/1427        x264_ratecontrol_new [278]
                0.00    0.00       6/1427        x264_encoder_open [191]
                0.00    0.00      10/1427        x264_cqm_init [260]
                0.00    0.00      10/1427        x264_mb_analyse_load_costs [157]
                0.00    0.00      45/1427        x264_macroblock_cache_init [237]
                0.00    0.00    1348/1427        x264_frame_new [232]
[205]    0.0    0.00    0.00    1427         x264_malloc [205]
-----------------------------------------------
                0.00    0.00    1077/1077        x264_frame_copy_picture [223]
[206]    0.0    0.00    0.00    1077         plane_copy [206]
-----------------------------------------------
                0.00    0.00    1067/1067        x264_encoder_encode [16]
[207]    0.0    0.00    0.00    1067         x264_frame_shift [207]
-----------------------------------------------
                0.00    0.00    1030/1030        x264_encoder_frame_end [167]
[208]    0.0    0.00    0.00    1030         x264_thread_sync_stat [208]
-----------------------------------------------
                0.00    0.00       3/768         x264_encoder_open [191]
                0.00    0.00     765/768         x264_encoder_encode [16]
[209]    0.0    0.00    0.00     768         x264_frame_pop_unused [209]
                0.00    0.00     727/733         x264_frame_pop [210]
                0.00    0.00      48/48          x264_frame_new [232]
-----------------------------------------------
                0.00    0.00       6/733         x264_encoder_encode [16]
                0.00    0.00     727/733         x264_frame_pop_unused [209]
[210]    0.0    0.00    0.00     733         x264_frame_pop [210]
-----------------------------------------------
                0.00    0.00     358/721         get_qscale [220]
                0.00    0.00     363/721         x264_ratecontrol_start [72]
[211]    0.0    0.00    0.00     721         get_zone [211]
