Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[50]     2.1    0.03    0.55    5141         x264_me_refine_bidir_satd [50]
                0.01    0.26  146875/1180486     x264_pixel_satd_16x16 [25]
                0.12    0.00  146875/203719      pixel_avg_16x16 [79]
                0.05    0.00  167297/9893189     get_ref [20]
                0.00    0.03   79579/4944288     x264_pixel_satd_8x8 [23]
                0.00    0.03   31226/353010      x264_pixel_satd_16x8 [58]
                0.00    0.02   21985/345259      x264_pixel_satd_8x16 [59]
                0.02    0.00   79579/478816      pixel_avg_8x8 [86]
                0.01    0.00   31226/38984       pixel_avg_16x8 [163]
                0.01    0.00   21985/28978       pixel_avg_8x16 [164]
                0.00    0.00    5141/5141        memzero_aligned [232]
-----------------------------------------------
                0.12    0.00  281850/1279401     x264_me_search_ref [8]
                0.15    0.00  340371/1279401     x264_pixel_sad_x3_8x16 [77]
                0.29    0.00  657180/1279401     x264_pixel_sad_x4_8x16 [61]
[51]     2.1    0.56    0.00 1279401         x264_pixel_sad_8x16 [51]
-----------------------------------------------
                0.00    0.08   46484/205408      x264_mb_mc_8x8 [62]
                0.02    0.28  158924/205408      x264_mb_mc [36]
[52]     1.4    0.02    0.37  205408         x264_mb_mc_direct8x8 [52]
                0.19    0.00  747326/4172374     mc_chroma [32]
                0.10    0.00  336510/9893189     get_ref [20]
                0.04    0.00  168255/478816      pixel_avg_8x8 [86]
                0.03    0.00  336510/350764      pixel_avg_4x4 [114]
                0.01    0.00   37153/482194      mc_luma [84]
-----------------------------------------------
                0.05    0.00   50318/362206      x264_mb_encode_i8x8 [81]
                0.33    0.00  311888/362206      sub16x16_dct8 [57]
[53]     1.4    0.38    0.00  362206         sub8x8_dct8 [53]
-----------------------------------------------
                0.09    0.28  235873/235873      x264_rd_cost_mb [10]
[54]     1.4    0.09    0.28  235873         x264_macroblock_size_cabac [54]
                0.15    0.03  872772/872772      block_residual_write_cabac [73]
                0.03    0.00   87684/87684       block_residual_write_cabac_8x8 [118]
                0.03    0.00  150141/150141      x264_cabac_mb_qp_delta [122]
                0.01    0.01  281444/427072      x264_cabac_mb_mvd [112]
                0.00    0.01  145628/145628      x264_cabac_mb8x8_mvd [140]
                0.01    0.00  235873/235873      x264_cabac_mb_type [146]
                0.01    0.00  338683/338683      x264_cabac_mb_ref [175]
                0.00    0.00  233439/233439      x264_cabac_mb_cbp_luma [191]
                0.00    0.00  233439/233439      x264_cabac_mb_cbp_chroma [190]
                0.00    0.00   68944/68944       x264_cabac_mb_intra4x4_pred_mode [209]
                0.00    0.00    9056/9056        x264_cabac_mb_intra_chroma_pred_mode [228]
-----------------------------------------------
                0.36    0.00  735028/735028      x264_pixel_sa8d_8x8 [56]
[55]     1.3    0.36    0.00  735028         sa8d_8x8 [55]
-----------------------------------------------
                0.00    0.06  113088/735028      x264_mb_analyse_inter_p16x16 [26]
                0.00    0.06  118800/735028      x264_macroblock_analyse [7]
                0.00    0.25  503140/735028      x264_mb_analyse_intra [33]
[56]     1.3    0.00    0.36  735028         x264_pixel_sa8d_8x8 [56]
                0.36    0.00  735028/735028      sa8d_8x8 [55]
-----------------------------------------------
                0.00    0.33   77972/77972       x264_macroblock_encode [11]
[57]     1.2    0.00    0.33   77972         sub16x16_dct8 [57]
                0.33    0.00  311888/362206      sub8x8_dct8 [53]
-----------------------------------------------
                0.00    0.00    5146/353010      x264_mb_analyse_inter_b16x8 [67]
                0.00    0.03   31226/353010      x264_me_refine_bidir_satd [50]
                0.01    0.28  316638/353010      refine_subpel [9]
[58]     1.2    0.01    0.31  353010         x264_pixel_satd_16x8 [58]
                0.31    0.00 1412040/22398358     x264_pixel_satd_8x4 [12]
-----------------------------------------------
                0.00    0.00    4912/345259      x264_mb_analyse_inter_b8x16 [70]
                0.00    0.02   21985/345259      x264_me_refine_bidir_satd [50]
                0.01    0.28  318362/345259      refine_subpel [9]
[59]     1.2    0.01    0.30  345259         x264_pixel_satd_8x16 [59]
                0.30    0.00 1381036/22398358     x264_pixel_satd_8x4 [12]
-----------------------------------------------
                0.00    0.11   57891/163845      refine_subpel [9]
                0.00    0.20  105954/163845      x264_me_search_ref [8]
[60]     1.1    0.00    0.31  163845         x264_pixel_sad_x4_16x8 [60]
                0.31    0.00  655380/1271957     x264_pixel_sad_16x8 [47]
-----------------------------------------------
                0.00    0.10   58135/164295      refine_subpel [9]
                0.01    0.19  106160/164295      x264_me_search_ref [8]
[61]     1.1    0.01    0.29  164295         x264_pixel_sad_x4_8x16 [61]
                0.29    0.00  657180/1279401     x264_pixel_sad_8x16 [51]
-----------------------------------------------
                0.02    0.28  279028/279028      x264_mb_mc [36]
[62]     1.1    0.02    0.28  279028         x264_mb_mc_8x8 [62]
                0.12    0.00  479342/4172374     mc_chroma [32]
                0.00    0.08   46484/205408      x264_mb_mc_direct8x8 [52]
                0.06    0.00  225417/482194      mc_luma [84]
                0.00    0.00   14254/9893189     get_ref [20]
                0.00    0.00    7127/478816      pixel_avg_8x8 [86]
                0.00    0.00   14254/350764      pixel_avg_4x4 [114]
-----------------------------------------------
                0.00    0.28    2850/2850        x264_slice_write [5]
[63]     1.0    0.00    0.28    2850         x264_fdec_filter_row [63]
                0.00    0.23    1368/1368        x264_frame_filter [66]
                0.02    0.02    1368/1368        x264_frame_deblock_row [109]
                0.00    0.00    1368/1368        x264_frame_expand_border [177]
                0.00    0.00    1368/1368        x264_frame_expand_border_filtered [178]
-----------------------------------------------
                0.03    0.25   48390/48390       x264_slice_write [5]
[64]     1.0    0.03    0.25   48390         x264_macroblock_write_cabac [64]
                0.04    0.13  154365/154365      block_residual_write_cabac [76]
                0.01    0.01   48350/48350       x264_cabac_mb_cbp_luma [127]
                0.01    0.01   58459/92059       x264_cabac_mb_mvd [121]
                0.00    0.01   33600/33600       x264_cabac_mb8x8_mvd [141]
                0.01    0.00  300219/4896943     x264_cabac_encode_decision_c [78]
                0.01    0.00   48350/48350       x264_cabac_mb_cbp_chroma [171]
                0.00    0.01   48390/48390       x264_cabac_mb_type [173]
                0.00    0.00   35791/35791       x264_cabac_mb_qp_delta [180]
                0.00    0.00   74401/74401       x264_cabac_mb_ref [181]
                0.00    0.00   12244/12244       x264_cabac_mb_intra4x4_pred_mode [182]
                0.00    0.00    1349/1349        x264_cabac_mb_intra_chroma_pred_mode [185]
-----------------------------------------------
                0.23    0.00    1368/1368        x264_frame_filter [66]
[65]     0.9    0.23    0.00    1368         hpel_filter [65]
-----------------------------------------------
                0.00    0.23    1368/1368        x264_fdec_filter_row [63]
[66]     0.9    0.00    0.23    1368         x264_frame_filter [66]
                0.23    0.00    1368/1368        hpel_filter [65]
-----------------------------------------------
                0.00    0.22    2573/2573        x264_macroblock_analyse [7]
[67]     0.8    0.00    0.22    2573         x264_mb_analyse_inter_b16x8 [67]
                0.00    0.20   10292/793300      x264_me_search_ref [8]
                0.00    0.00    5146/353010      x264_pixel_satd_16x8 [58]
                0.00    0.00   10292/9893189     get_ref [20]
                0.00    0.00    5146/38984       pixel_avg_16x8 [163]
                0.00    0.00   10292/992920      x264_mb_predict_mv [102]
                0.00    0.00    5146/12438       x264_mb_cache_mv_b16x8 [225]
-----------------------------------------------
                0.01    0.00   74944/1384328     x264_mb_encode_i4x4 [96]
                0.20    0.00 1309384/1384328     add8x8_idct [69]
[68]     0.8    0.21    0.00 1384328         add4x4_idct [68]
-----------------------------------------------
                0.00    0.01    8372/327346      add16x16_idct [174]
                0.00    0.01   12574/327346      x264_mb_encode_8x8_chroma [34]
                0.01    0.19  306400/327346      x264_macroblock_encode [11]
[69]     0.8    0.01    0.20  327346         add8x8_idct [69]
                0.20    0.00 1309384/1384328     add4x4_idct [68]
-----------------------------------------------
                0.00    0.21    2456/2456        x264_macroblock_analyse [7]
[70]     0.8    0.00    0.21    2456         x264_mb_analyse_inter_b8x16 [70]
                0.00    0.19    9824/793300      x264_me_search_ref [8]
                0.00    0.00    4912/345259      x264_pixel_satd_8x16 [59]
                0.00    0.00    9824/9893189     get_ref [20]
                0.00    0.00    4912/28978       pixel_avg_8x16 [164]
                0.00    0.00    9824/992920      x264_mb_predict_mv [102]
                0.00    0.00    4912/11930       x264_mb_cache_mv_b8x16 [226]
-----------------------------------------------
                0.02    0.00   29304/283244      x264_macroblock_analyse [7]
                0.18    0.00  253940/283244      x264_rd_cost_mb [10]
[71]     0.7    0.20    0.00  283244         x264_pixel_ssd_16x16 [71]
-----------------------------------------------
                0.00    0.20   49237/49237       x264_macroblock_analyse [7]
[72]     0.7    0.00    0.20   49237         x264_intra_rd [72]
                0.00    0.19    9056/253940      x264_rd_cost_mb [10]
                0.00    0.00    9056/308055      x264_analyse_update_cache [94]
-----------------------------------------------
                0.15    0.03  872772/872772      x264_macroblock_size_cabac [54]
[73]     0.7    0.15    0.03  872772         block_residual_write_cabac [73]
                0.02    0.00  795640/888875      x264_coeff_last16 [129]
                0.01    0.00   46208/51459       x264_coeff_last15 [162]
                0.00    0.00   30924/40660       x264_coeff_last4 [221]
-----------------------------------------------
                0.05    0.00   47132/167069      x264_mb_encode_i8x8 [81]
                0.12    0.00  119937/167069      x264_macroblock_encode [11]
[74]     0.6    0.17    0.00  167069         add8x8_idct8 [74]
-----------------------------------------------
                0.01    0.16  113418/113418      x264_me_search_ref [8]
[75]     0.6    0.01    0.16  113418         x264_pixel_sad_x3_16x8 [75]
                0.16    0.00  340254/1271957     x264_pixel_sad_16x8 [47]
-----------------------------------------------
                0.04    0.13  154365/154365      x264_macroblock_write_cabac [64]
[76]     0.6    0.04    0.13  154365         block_residual_write_cabac [76]
                0.11    0.00 3474262/4896943     x264_cabac_encode_decision_c [78]
                0.01    0.00  743362/829373      x264_cabac_encode_bypass [142]
                0.00    0.00   93235/888875      x264_coeff_last16 [129]
                0.00    0.00    5251/51459       x264_coeff_last15 [162]
                0.00    0.00   46143/133827      x264_coeff_last64 [198]
                0.00    0.00    9736/40660       x264_coeff_last4 [221]
                0.00    0.00     762/15796       x264_cabac_encode_ue_bypass [224]
-----------------------------------------------
                0.01    0.15  113457/113457      x264_me_search_ref [8]
[77]     0.6    0.01    0.15  113457         x264_pixel_sad_x3_8x16 [77]
                0.15    0.00  340371/1279401     x264_pixel_sad_8x16 [51]
-----------------------------------------------
                0.00    0.00    2200/4896943     x264_cabac_mb_intra_chroma_pred_mode [185]
                0.00    0.00   32623/4896943     x264_cabac_mb_intra4x4_pred_mode [182]
                0.00    0.00   56706/4896943     x264_cabac_mb_cbp_chroma [171]
                0.00    0.00   59004/4896943     x264_cabac_mb_skip [139]
                0.00    0.00   90744/4896943     x264_cabac_mb_ref [181]
                0.00    0.00  102175/4896943     x264_cabac_mb_qp_delta [180]
                0.01    0.00  166393/4896943     x264_cabac_mb_type [173]
                0.01    0.00  193400/4896943     x264_cabac_mb_cbp_luma [127]
                0.01    0.00  300219/4896943     x264_macroblock_write_cabac [64]
                0.01    0.00  419217/4896943     x264_cabac_mb_mvd [121]
                0.11    0.00 3474262/4896943     block_residual_write_cabac [76]
[78]     0.6    0.16    0.00 4896943         x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.02    0.00   27540/203719      x264_mb_mc [36]
                0.02    0.00   29304/203719      x264_mb_analyse_inter_b16x16 [27]
                0.12    0.00  146875/203719      x264_me_refine_bidir_satd [50]
[79]     0.6    0.16    0.00  203719         pixel_avg_16x16 [79]
-----------------------------------------------
                0.15    0.00  584138/584138      x264_mb_encode_8x8_chroma [34]
[80]     0.6    0.15    0.00  584138         pixel_var2_8x8 [80]
-----------------------------------------------
                0.00    0.02    5984/50318       x264_macroblock_encode [11]
                0.00    0.13   44334/50318       x264_mb_analyse_intra [33]
[81]     0.5    0.00    0.15   50318         x264_mb_encode_i8x8 [81]
                0.05    0.00   50318/362206      sub8x8_dct8 [53]
                0.05    0.00   47132/167069      add8x8_idct8 [74]
                0.02    0.00   47418/239902      quant_8x8 [85]
                0.02    0.00    2900/122304      x264_quant_8x8_trellis [41]
                0.01    0.00   47132/167069      dequant_8x8 [131]
                0.00    0.00   47132/203103      zigzag_scan_8x8_frame [192]
-----------------------------------------------
                0.00    0.00    2920/569408      x264_macroblock_probe_skip [137]
                0.01    0.00   58608/569408      x264_macroblock_analyse [7]
                0.12    0.00  507880/569408      x264_rd_cost_mb [10]
[82]     0.5    0.13    0.00  569408         x264_pixel_ssd_8x8 [82]
-----------------------------------------------
                0.00    0.03   10405/38677       x264_analyse_update_cache [94]
                0.00    0.09   28272/38677       x264_macroblock_analyse [7]
[83]     0.5    0.00    0.13   38677         x264_mb_analyse_intra_chroma [83]
                0.00    0.10  219566/4944288     x264_pixel_satd_8x8 [23]
                0.02    0.00   51952/140184      predict_8x8c_p [103]
                0.01    0.00   51952/146262      predict_8x8c_dc [134]
                0.00    0.00   54546/145636      predict_8x8c_v [151]
                0.00    0.00   55162/147184      predict_8x8c_h [196]
                0.00    0.00   28953/28953       predict_8x8chroma_mode_available [223]
                0.00    0.00    3210/3748        predict_8x8c_dc_left [236]
                0.00    0.00    2594/7118        predict_8x8c_dc_top [230]
                0.00    0.00     150/308         predict_8x8c_dc_128 [257]
-----------------------------------------------
                0.00    0.00    3139/482194      x264_macroblock_probe_skip [137]
                0.01    0.00   37153/482194      x264_mb_mc_direct8x8 [52]
                0.05    0.00  216485/482194      x264_mb_mc [36]
                0.06    0.00  225417/482194      x264_mb_mc_8x8 [62]
[84]     0.5    0.12    0.00  482194         mc_luma [84]
                0.00    0.00  127651/656813      mc_copy [130]
-----------------------------------------------
                0.02    0.00   47418/239902      x264_mb_encode_i8x8 [81]
                0.10    0.00  192484/239902      x264_macroblock_encode [11]
[85]     0.4    0.12    0.00  239902         quant_8x8 [85]
-----------------------------------------------
                0.00    0.00    7127/478816      x264_mb_mc_8x8 [62]
                0.01    0.00   55080/478816      x264_mb_mc [36]
                0.02    0.00   79579/478816      x264_me_refine_bidir_satd [50]
                0.02    0.00   82276/478816      x264_mb_analyse_inter_b8x8 [19]
                0.02    0.00   86499/478816      x264_slicetype_mb_cost [17]
                0.04    0.00  168255/478816      x264_mb_mc_direct8x8 [52]
[86]     0.4    0.11    0.00  478816         pixel_avg_8x8 [86]
-----------------------------------------------
                0.08    0.03    2471/2471        x264_macroblock_tree [29]
[87]     0.4    0.08    0.03    2471         x264_macroblock_tree_propagate [87]
                0.03    0.00   44478/44478       mbtree_propagate_cost [120]
-----------------------------------------------
                0.00    0.09     150/150         x264_encoder_encode [4]
[88]     0.3    0.00    0.09     150         x264_frame_init_lowres [88]
                0.09    0.00     150/150         frame_init_lowres_core [92]
                0.00    0.00     150/150         x264_frame_expand_border_lowres [183]
-----------------------------------------------
                0.00    0.00    6072/1225106     x264_macroblock_probe_skip [137]
                0.00    0.00   26382/1225106     x264_mb_encode_i16x16 [123]
                0.01    0.00   74944/1225106     x264_mb_encode_i4x4 [96]
                0.01    0.00   86283/1225106     x264_mb_encode_8x8_chroma [34]
                0.08    0.00 1031425/1225106     x264_macroblock_encode [11]
[89]     0.3    0.09    0.00 1225106         zigzag_scan_4x4_frame [89]
-----------------------------------------------
                0.09    0.00  725356/725356      sub8x8_dct_dc [91]
[90]     0.3    0.09    0.00  725356         sub4x4_dct_dc [90]
-----------------------------------------------
                0.00    0.09  181339/181339      x264_mb_encode_8x8_chroma [34]
[91]     0.3    0.00    0.09  181339         sub8x8_dct_dc [91]
                0.09    0.00  725356/725356      sub4x4_dct_dc [90]
-----------------------------------------------
                0.09    0.00     150/150         x264_frame_init_lowres [88]
[92]     0.3    0.09    0.00     150         frame_init_lowres_core [92]
-----------------------------------------------
                0.00    0.08  268046/268046      refine_subpel [9]
[93]     0.3    0.00    0.08  268046         x264_pixel_satd_4x8 [93]
                0.08    0.00  536092/3795189     x264_pixel_satd_4x4 [48]
-----------------------------------------------
                0.00    0.00    1428/308055      x264_mb_analyse_inter_p16x16 [26]
                0.00    0.00    9056/308055      x264_intra_rd [72]
                0.01    0.02   83260/308055      x264_mb_analyse_p_rd [28]
                0.01    0.02  106093/308055      x264_macroblock_analyse [7]
                0.01    0.02  108218/308055      x264_mb_analyse_b_rd [21]
[94]     0.3    0.02    0.06  308055         x264_analyse_update_cache [94]
                0.00    0.03   10405/38677       x264_mb_analyse_intra_chroma [83]
                0.01    0.00  179228/179228      x264_mb_cache_mv_p8x8 [147]
                0.01    0.00   99800/182076      x264_mb_cache_mv_b8x8 [138]
                0.01    0.00  158924/246121      x264_mb_load_mv_direct8x8 [145]
                0.00    0.00    7292/12438       x264_mb_cache_mv_b16x8 [225]
                0.00    0.00    7018/11930       x264_mb_cache_mv_b8x16 [226]
-----------------------------------------------
                0.06    0.02   59400/59400       x264_slice_write [5]
[95]     0.3    0.06    0.02   59400         x264_macroblock_cache_save [95]
                0.00    0.00   59400/148896      x264_prefetch_fenc [132]
                0.00    0.00  118800/384912      mc_copy_w8 [126]
                0.00    0.00   59400/144250      mc_copy_w16 [179]
-----------------------------------------------
                0.00    0.01   12882/112915      x264_macroblock_encode [11]
                0.00    0.07  100033/112915      x264_mb_analyse_intra [33]
[96]     0.3    0.00    0.07  112915         x264_mb_encode_i4x4 [96]
                0.02    0.00  112915/4633263     sub4x4_dct [37]
                0.02    0.00  103571/4161037     quant_4x4 [40]
                0.01    0.00    9344/463048      x264_quant_4x4_trellis [44]
                0.01    0.00   74944/1384328     add4x4_idct [68]
                0.01    0.00   74944/1225106     zigzag_scan_4x4_frame [89]
                0.00    0.00   74944/1216644     dequant_4x4 [101]
-----------------------------------------------
                0.05    0.02   59400/59400       x264_slice_write [5]
[97]     0.3    0.05    0.02   59400         x264_macroblock_cache_load [97]
                0.00    0.00   59400/148896      x264_prefetch_fenc [132]
                0.00    0.00  118800/384912      mc_copy_w8 [126]
                0.00    0.01   29700/29700       x264_mb_predict_mv_pskip [172]
                0.00    0.00   59400/144250      mc_copy_w16 [179]
                0.00    0.00  237600/237600      copy_column8 [189]
-----------------------------------------------
                0.00    0.07     151/151         x264_slicetype_analyse [15]
[98]     0.3    0.00    0.07     151         scenecut [98]
                0.00    0.07     151/7934        x264_slicetype_frame_cost [18]
-----------------------------------------------
                0.01    0.00   26192/252031      x264_mb_predict_mv_pskip [172]
                0.01    0.00   53244/252031      x264_mb_predict_mv_direct16x16_spatial [124]
                0.02    0.00   85079/252031      x264_mb_analyse_inter_p16x16 [26]
                0.02    0.00   87516/252031      x264_mb_analyse_inter_b16x16 [27]
[99]     0.2    0.06    0.00  252031         x264_mb_predict_mv_16x16 [99]
-----------------------------------------------
                0.00    0.05   29304/29304       x264_macroblock_analyse [7]
[100]    0.2    0.00    0.05   29304         x264_mb_analyse_inter_direct [100]
                0.00    0.05  117216/4944288     x264_pixel_satd_8x8 [23]
-----------------------------------------------
                0.00    0.00   23992/1216644     x264_mb_encode_i16x16 [123]
                0.00    0.00   74944/1216644     x264_mb_encode_i4x4 [96]
                0.00    0.00   86283/1216644     x264_mb_encode_8x8_chroma [34]
                0.04    0.00 1031425/1216644     x264_macroblock_encode [11]
[101]    0.2    0.05    0.00 1216644         dequant_4x4 [101]
-----------------------------------------------
                0.00    0.00    9824/992920      x264_mb_analyse_inter_b8x16 [70]
                0.00    0.00   10292/992920      x264_mb_analyse_inter_b16x8 [67]
                0.00    0.00   42685/992920      x264_mb_analyse_inter_p16x8 [38]
                0.00    0.00   43256/992920      x264_mb_analyse_inter_p8x16 [35]
                0.00    0.00   92059/992920      x264_cabac_mb_mvd [121]
                0.01    0.00  164552/992920      x264_mb_analyse_inter_b8x8 [19]
                0.01    0.00  203180/992920      x264_mb_analyse_inter_p8x8_mixed_ref [14]
                0.02    0.00  427072/992920      x264_cabac_mb_mvd [112]
[102]    0.2    0.05    0.00  992920         x264_mb_predict_mv [102]
-----------------------------------------------
                0.00    0.00     716/140184      x264_macroblock_encode [11]
                0.02    0.00   51952/140184      x264_mb_analyse_intra_chroma [83]
                0.03    0.00   87516/140184      x264_slicetype_mb_cost [17]
[103]    0.2    0.05    0.00  140184         predict_8x8c_p [103]
-----------------------------------------------
                0.00    0.05   59400/59400       x264_adaptive_quant_frame [105]
[104]    0.2    0.00    0.05   59400         ac_energy_mb [104]
                0.04    0.00   59400/59400       x264_pixel_var_16x16 [110]
                0.01    0.00  118800/118800      x264_pixel_var_8x8 [153]
                0.00    0.00   59400/179339      x264_emms [193]
-----------------------------------------------
                0.00    0.05     150/150         x264_encoder_encode [4]
[105]    0.2    0.00    0.05     150         x264_adaptive_quant_frame [105]
                0.00    0.05   59400/59400       ac_energy_mb [104]
-----------------------------------------------
                0.00    0.05     150/150         x264_ratecontrol_start [107]
[106]    0.2    0.00    0.05     150         rate_estimate_qscale [106]
                0.00    0.05      76/76          x264_rc_analyse_slice [108]
                0.00    0.00     150/150         predict_size [270]
                0.00    0.00     150/150         x264_ratecontrol_set_estimated_size [283]
                0.00    0.00      76/76          get_qscale [288]
                0.00    0.00      76/76          clip_qscale [287]
-----------------------------------------------
                0.00    0.05     150/150         x264_encoder_encode [4]
[107]    0.2    0.00    0.05     150         x264_ratecontrol_start [107]
                0.00    0.05     150/150         rate_estimate_qscale [106]
                0.00    0.00     150/226         get_zone [258]
                0.00    0.00     150/179339      x264_emms [193]
                0.00    0.00     150/150         accum_p_qp_update [269]
-----------------------------------------------
                0.00    0.05      76/76          rate_estimate_qscale [106]
[108]    0.2    0.00    0.05      76         x264_rc_analyse_slice [108]
                0.00    0.05       1/77          x264_slicetype_analyse [15]
                0.00    0.00      76/153         x264_lowres_context_init [184]
                0.00    0.00      76/76          x264_slicetype_frame_cost_recalculate [290]
-----------------------------------------------
                0.02    0.02    1368/1368        x264_fdec_filter_row [63]
[109]    0.2    0.02    0.02    1368         x264_frame_deblock_row [109]
                0.01    0.00   93990/93990       deblock_v_chroma_c [155]
                0.01    0.00   69954/69954       deblock_h_luma_c [157]
                0.00    0.00   30096/148896      x264_prefetch_fenc [132]
                0.00    0.00   96288/96288       deblock_h_chroma_c [206]
                0.00    0.00   67696/67696       deblock_v_luma_c [210]
                0.00    0.00    3274/3274        deblock_v_chroma_intra_c [238]
                0.00    0.00    2984/2984        deblock_h_chroma_intra_c [239]
                0.00    0.00    1696/1696        deblock_v_luma_intra_c [247]
                0.00    0.00    1553/1553        deblock_h_luma_intra_c [248]
-----------------------------------------------
                0.04    0.00   59400/59400       ac_energy_mb [104]
[110]    0.1    0.04    0.00   59400         x264_pixel_var_16x16 [110]
-----------------------------------------------
                0.00    0.00     199/44546       x264_macroblock_encode [11]
                0.04    0.00   44347/44546       x264_mb_analyse_intra [33]
[111]    0.1    0.04    0.00   44546         predict_16x16_p [111]
-----------------------------------------------
                0.00    0.01  145628/427072      x264_cabac_mb8x8_mvd [140]
                0.01    0.01  281444/427072      x264_macroblock_size_cabac [54]
[112]    0.1    0.01    0.02  427072         x264_cabac_mb_mvd [112]
                0.02    0.00  427072/992920      x264_mb_predict_mv [102]
-----------------------------------------------
                0.01    0.00  452352/927552      x264_mb_analyse_inter_p16x16 [26]
                0.02    0.00  475200/927552      x264_macroblock_analyse [7]
[113]    0.1    0.03    0.00  927552         x264_pixel_sad_4x4 [113]
-----------------------------------------------
                0.00    0.00   14254/350764      x264_mb_mc_8x8 [62]
                0.03    0.00  336510/350764      x264_mb_mc_direct8x8 [52]
[114]    0.1    0.03    0.00  350764         pixel_avg_4x4 [114]
-----------------------------------------------
                0.00    0.00     343/146184      x264_macroblock_encode [11]
                0.01    0.00   58325/146184      x264_mb_analyse_intra [33]
                0.02    0.00   87516/146184      x264_slicetype_mb_cost [17]
[115]    0.1    0.03    0.00  146184         predict_8x8_ddl [115]
-----------------------------------------------
                0.00    0.00     349/143726      x264_macroblock_encode [11]
                0.01    0.00   55861/143726      x264_mb_analyse_intra [33]
                0.02    0.00   87516/143726      x264_slicetype_mb_cost [17]
[116]    0.1    0.03    0.00  143726         predict_8x8_hd [116]
-----------------------------------------------
                0.00    0.00     272/143125      x264_macroblock_encode [11]
                0.01    0.00   55337/143125      x264_mb_analyse_intra [33]
                0.02    0.00   87516/143125      x264_slicetype_mb_cost [17]
[117]    0.1    0.03    0.00  143125         predict_8x8_vr [117]
-----------------------------------------------
                0.03    0.00   87684/87684       x264_macroblock_size_cabac [54]
[118]    0.1    0.03    0.00   87684         block_residual_write_cabac_8x8 [118]
                0.00    0.00   87684/133827      x264_coeff_last64 [198]
-----------------------------------------------
                0.00    0.00     153/59157       x264_lowres_context_init [184]
                0.03    0.00   59004/59157       x264_macroblock_analyse [7]
[119]    0.1    0.03    0.00   59157         x264_mb_analyse_load_costs [119]
                0.00    0.00      14/179339      x264_emms [193]
                0.00    0.00      14/4867        x264_malloc [233]
-----------------------------------------------
                0.03    0.00   44478/44478       x264_macroblock_tree_propagate [87]
[120]    0.1    0.03    0.00   44478         mbtree_propagate_cost [120]
-----------------------------------------------
                0.00    0.01   33600/92059       x264_cabac_mb8x8_mvd [141]
                0.01    0.01   58459/92059       x264_macroblock_write_cabac [64]
[121]    0.1    0.01    0.02   92059         x264_cabac_mb_mvd [121]
                0.01    0.00  419217/4896943     x264_cabac_encode_decision_c [78]
                0.00    0.00   92059/992920      x264_mb_predict_mv [102]
                0.00    0.00   86011/829373      x264_cabac_encode_bypass [142]
                0.00    0.00   15034/15796       x264_cabac_encode_ue_bypass [224]
-----------------------------------------------
                0.03    0.00  150141/150141      x264_macroblock_size_cabac [54]
[122]    0.1    0.03    0.00  150141         x264_cabac_mb_qp_delta [122]
-----------------------------------------------
                0.00    0.02    2474/2474        x264_macroblock_encode [11]
[123]    0.1    0.00    0.02    2474         x264_mb_encode_i16x16 [123]
                0.01    0.00   38944/4161037     quant_4x4 [40]
                0.00    0.01    2474/216742      sub16x16_dct [42]
                0.00    0.01    2093/2093        add16x16_idct [174]
                0.00    0.00   26382/1225106     zigzag_scan_4x4_frame [89]
                0.00    0.00   23992/1216644     dequant_4x4 [101]
                0.00    0.00     640/463048      x264_quant_4x4_trellis [44]
                0.00    0.00      40/72416       x264_quant_dc_trellis [156]
                0.00    0.00    3509/74423       x264_decimate_score15 [207]
                0.00    0.00    2474/2474        dct4x4dc [241]
                0.00    0.00    2434/2434        quant_4x4_dc [243]
                0.00    0.00    2390/2390        idct4x4dc [245]
                0.00    0.00    2390/2390        dequant_4x4_dc [244]
                0.00    0.00     314/314         add16x16_idct_dc [255]
-----------------------------------------------
                0.01    0.01   29304/29304       x264_mb_predict_mv_direct16x16 [125]
[124]    0.1    0.01    0.01   29304         x264_mb_predict_mv_direct16x16_spatial [124]
                0.01    0.00   53244/252031      x264_mb_predict_mv_16x16 [99]
-----------------------------------------------
                0.00    0.02   29304/29304       x264_macroblock_analyse [7]
[125]    0.1    0.00    0.02   29304         x264_mb_predict_mv_direct16x16 [125]
                0.01    0.01   29304/29304       x264_mb_predict_mv_direct16x16_spatial [124]
-----------------------------------------------
                0.00    0.00  118800/384912      x264_macroblock_cache_load [97]
                0.00    0.00  118800/384912      x264_macroblock_cache_save [95]
                0.00    0.00  147312/384912      x264_slicetype_mb_cost [17]
[126]    0.1    0.01    0.01  384912         mc_copy_w8 [126]
                0.01    0.00  384912/656813      mc_copy [130]
-----------------------------------------------
                0.01    0.01   48350/48350       x264_macroblock_write_cabac [64]
[127]    0.1    0.01    0.01   48350         x264_cabac_mb_cbp_luma [127]
                0.01    0.00  193400/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.02       1/1           Encode [1]
[128]    0.1    0.00    0.02       1         x264_encoder_open [128]
                0.01    0.00       1/1           x264_cqm_init [167]
                0.01    0.00       1/1           x264_deblock_init [168]
                0.00    0.00       1/1           x264_lowres_context_alloc [186]
                0.00    0.00       2/4867        x264_malloc [233]
                0.00    0.00       2/164         x264_log [262]
