-40512 	 58121
-45729 	 62471
383 	 393
6082 	 557
-45076 	 -26984
61607 	 35026
-6659 	 -1589
883 	 -346
36854 	 -19732
2559 	 55274
726 	 -517
4294 	 -5156
-31391 	 11484
-8921 	 19971
680 	 1598
488 	 -285
-22978 	 -45184
-45063 	 11032
-513 	 -463
2107 	 -71
12786 	 62911
-24683 	 -53184
-6637 	 14712
502 	 206
54528 	 32165
32990 	 28734
415 	 267
-37627 	 -203
-3021 	 -43707
30846 	 43783
-1167 	 -596
1171 	 -258
-21831 	 49306
-25333 	 -42183
774 	 -667
2838 	 501
30978 	 -54734
51275 	 -21809
-53055 	 3731
197 	 -332
-38660 	 -44684
9397 	 61914
-218 	 -406
-58520 	 20193
-8958 	 -31169
-53542 	 36357
2190 	 -2406
677 	 189
41074 	 -59488
-20910 	 -50623
419 	 673
1125 	 -179
37229 	 -63660
14091 	 -49817
-43231 	 24222
762 	 -422
45235 	 46813
36841 	 52729
10 	 75
-40788 	 -25258
30604 	 15755
3502 	 -57963
-115 	 -1424
1249 	 66
48075 	 56344
46209 	 -43886
877 	 2
3681 	 510
-10659 	 -8362
-35521 	 -58107
-10533 	 16155
537 	 -521
-36462 	 -19299
-53276 	 46616
233 	 -730
-18678 	 23200
37638 	 4204
-4633 	 -12542
2411 	 319
434 	 32
707 	 -45352
60778 	 58366
-401 	 350
1590 	 -277
48997 	 -61505
-60197 	 16237
-17 	 5624
809 	 -13
-46694 	 -47983
-32888 	 30618
792 	 -15
-63483 	 -14716
-35294 	 3824
-58506 	 58133
-960 	 913
829 	 -432
61368 	 50651
-61484 	 -53986
98 	 -937
2482 	 278
-43081 	 50980
52564 	 -18082
19629 	 62850
186 	 36
-20699 	 61227
3517 	 35350
-161 	 161
15800 	 492
50507 	 -26617
43145 	 -56195
-1108 	 -4210
928 	 8
11989 	 -59092
-48278 	 56860
1168 	 63
954 	 89
61017 	 -37785
-16492 	 32521
-13981 	 -51373
365 	 -609
-52102 	 -35056
50201 	 36189
-60 	 -143
19788 	 -39796
13655 	 37700
60115 	 -43646
514 	 -1349
1182 	 183
136 	 31774
-39597 	 28996
678 	 268
4567 	 501
-15719 	 -50174
51720 	 28310
-9547 	 3376
733 	 -475
-28274 	 60367
-24752 	 37484
511 	 -687
2740 	 -20853
23677 	 4564
-20790 	 -12137
1664 	 1220
416 	 -127
53958 	 -62399
-10126 	 45726
-568 	 -48
1859 	 -208
31193 	 19657
59948 	 13677
51327 	 31319
683 	 142
-29497 	 -34124
-35374 	 51495
639 	 180
-45349 	 3303
28291 	 -10892
-56017 	 -60862
-1268 	 158
1021 	 -381
-53901 	 49346
26360 	 22962
478 	 -890
2640 	 418
-44041 	 58512
-25921 	 64506
10738 	 36972
141 	 -147
55866 	 40463
52723 	 -42090
-267 	 -116
38955 	 -13215
-26400 	 -55509
-20144 	 21777
922 	 -3622
824 	 138
-30039 	 22418
22638 	 -14714
866 	 477
994 	 -48
19162 	 59932
4758 	 44026
39418 	 -29053
590 	 -566
-28065 	 -32870
-18188 	 45355
184 	 227
-23252 	 -47571
14587 	 43137
-44913 	 52252
-734 	 -1163
1250 	 -94
6731 	 -41350
-19261 	 -34215
916 	 -339
3152 	 524
47512 	 49227
42258 	 3609
31019 	 48427
341 	 -469
-22678 	 36979
39475 	 53235
-34 	 -629
-5561 	 9953
-10961 	 36212
-46863 	 63999
2655 	 -974
531 	 149
44119 	 35346
16935 	 -23922
-43 	 619
1333 	 -265
26854 	 8625
-25817 	 -19209
10295 	 -53477
840 	 -220
19468 	 -60451
-23 	 57588
826 	 -270
56783 	 -17479
-18300 	 -59504
20268 	 -6373
-267 	 1457
636 	 -397
58869 	 -57501
43015 	 9072
-266 	 -785
2314 	 103
52516 	 -55992
33418 	 2265
26682 	 56737
319 	 166
62825 	 -7809
-54545 	 -42988
75 	 350
8933 	 715
-20114 	 8233
-49870 	 -24894
-3726 	 -3721
952 	 -169
-13616 	 59824
21784 	 53872
1225 	 -471
993 	 192
56969 	 -18293
-9771 	 -48838
6807 	 40255
146 	 -538
-64978 	 -10440
1231 	 58833
-50 	 -259
-26209 	 -11846
15119 	 7214
-24207 	 5613
782 	 -1199
1134 	 215
-56348 	 36114
-22370 	 -33771
538 	 351
5219 	 518
-1688 	 -6794
-23686 	 -40351
-8141 	 398
817 	 -419
-46719 	 63730
11797 	 -48979
630 	 -615
-11146 	 -16592
-41917 	 8036
2323 	 13607
1184 	 1477
441 	 -209
51880 	 60436
47794 	 36703
-568 	 -261
1987 	 -147
35828 	 -41191
-28609 	 -35238
-16908 	 -53319
596 	 187
33599 	 -26439
-5009 	 30773
532 	 239
15485 	 56059
58655 	 8487
17872 	 2708
-1266 	 -232
1104 	 -327
49091 	 22070
-59674 	 -49264
642 	 -797
2730 	 467
20041 	 -57285
35501 	 35296
53750 	 -40242
156 	 -243
36035 	 33707
35189 	 21147
-262 	 -265
46280 	 -60637
-42338 	 -13651
-5517 	 5783
1657 	 -3065
753 	 175
-52285 	 55575
-29026 	 54565
653 	 605
1049 	 -117
39719 	 -22100
25010 	 -19283
36717 	 2195
685 	 -505
-57721 	 -24117
31323 	 -14755
86 	 162
26010 	 5006
19497 	 19234
-55801 	 -58182
-437 	 -1335
1259 	 -11
46163 	 61677
-41277 	 30343
919 	 -164
3382 	 519
7917 	 -6633
-7113 	 7945
-3948 	 31180
436 	 -507
-35531 	 -37778
-26961 	 34689
93 	 -697
-19214 	 -7002
3917 	 27397
61816 	 45767
2611 	 -291
474 	 99
-14598 	 -41947
-27308 	 13960
-242 	 507
1457 	 -281
-54963 	 -58074
-27608 	 -12564
40904 	 36352
838 	 -113
-13673 	 48201
18107 	 -45088
826 	 -139
-60155 	 23289
-52387 	 21181
-62535 	 55899
-656 	 1225
730 	 -425
49096 	 -40230
56005 	 -54805
-92 	 -886
2402 	 193
34301 	 -59297
-22884 	 64946
-39157 	 -54446
243 	 110
47739 	 49787
35742 	 21876
-56 	 271
11491 	 769
45513 	 7005
-40055 	 -27218
-2359 	 -4130
951 	 -77
38192 	 -13397
-21728 	 -48090
1231 	 -196
964 	 147
-19027 	 -9053
-15406 	 -39080
63142 	 4106
251 	 -588
25937 	 55506
40984 	 -34322
-39 	 -29
-41980 	 20972
17006 	 7515
56862 	 15464
209 	 -1427
1222 	 132
63460 	 -51895
46898 	 -43553
794 	 150
4067 	 501
15449 	 21094
40845 	 39197
-10669 	 8053
638 	 -510
35167 	 -5374
38783 	 51694
375 	 -726
-49315 	 43556
15377 	 48276
27106 	 58466
2085 	 830
414 	 -44
2547 	 -42368
-42379 	 65192
-512 	 160
1725 	 -252
54451 	 63666
4638 	 47819
64639 	 -13851
756 	 73
-22421 	 58189
52097 	 44778
728 	 93
25527 	 45954
44427 	 22007
30442 	 -15464
-1166 	 548
928 	 -417
-40595 	 -1164
10934 	 41714
292 	 -938
2560 	 355
-30827 	 30892
-36539 	 -34370
3319 	 -22094
151 	 -52
60015 	 4976
-49927 	 -50135
-233 	 28
23900 	 -1620
-27897 	 9768
-3122 	 -1701
-6 	 -4021
884 	 81
-34287 	 -19602
-34966 	 -1250
1042 	 293
963 	 22
6684 	 -57864
25205 	 21750
65117 	 -9456
481 	 -602
-23941 	 -32264
-32310 	 26375
296 	 262
36276 	 -1673
53614 	 -2119
8021 	 29639
-984 	 -912
1221 	 -179
52200 	 55349
-50079 	 65062
867 	 -511
2975 	 519
-26200 	 30641
27545 	 63186
-27997 	 -14132
260 	 -410
-22720 	 -35383
-34242 	 -2292
-140 	 -530
58513 	 -27697
11074 	 -36654
-14586 	 10088
2520 	 -1693
601 	 180
41025 	 9501
-23651 	 53165
182 	 676
1220 	 -230
-18772 	 35485
53842 	 4568
-47315 	 -3934
814 	 -325
49096 	 12752
53 	 -32572
793 	 -399
-46123 	 -10766
14822 	 18200
-32852 	 -62108
186 	 1587
554 	 -349
29606 	 -15086
4302 	 46865
-410 	 -642
2216 	 13
-15569 	 2586
13756 	 -15455
-29499 	 63556
407 	 199
55701 	 -30691
-20359 	 -37662
225 	 392
7257 	 626
23709 	 -40981
48283 	 16413
-5173 	 -2907
929 	 -260
-32533 	 -24408
53490 	 -2114
1146 	 -743
1034 	 220
47178 	 -60477
48089 	 -7584
18266 	 10856
56 	 -463
53321 	 -43963
-20545 	 -31477
-33 	 -315
-59925 	 860
35206 	 17783
-17664 	 55273
897 	 -1102
1108 	 224
35957 	 5829
14740 	 -40845
461 	 377
5619 	 534
-6955 	 663
5185 	 15065
-7404 	 -693
852 	 -384
-51342 	 50698
35570 	 -41393
681 	 -569
-51453 	 -37621
36370 	 2387
-34196 	 59779
933 	 1554
462 	 -248
32900 	 -12718
-20675 	 -45685
-547 	 -364
2048 	 -110
62513 	 -26635
-18401 	 63402
-5008 	 -465
550 	 200
-52850 	 -35197
-18777 	 -45084
474 	 257
-990 	 -29222
-15556 	 -23125
1108 	 -61252
-1228 	 -418
1140 	 -294
12003 	 26619
55709 	 -54032
712 	 -736
2781 	 486
-52434 	 49515
-37564 	 32355
9379 	 22469
174 	 -289
4214 	 -33825
-52379 	 42731
-245 	 -337
16729 	 31270
-40906 	 20205
-47492 	 -36416
1949 	 -2745
715 	 185
-6119 	 52760
-10449 	 49392
538 	 647
1084 	 -149
-44719 	 51882
61499 	 9378
-226 	 48807
726 	 -466
-62674 	 -4852
-31236 	 16092
45 	 121
40083 	 1995
2044 	 19883
-62397 	 63945
-278 	 -1390
1256 	 28
-56411 	 33927
-7378 	 -45056
903 	 -79
3522 	 515
26680 	 -51505
-12515 	 -44134
-8795 	 22558
486 	 -517
3027 	 -56987
60487 	 41253
162 	 -718
4594 	 -29019
-35085 	 25324
-15205 	 7469
2529 	 24
452 	 67
61812 	 -23951
64040 	 46858
-327 	 433
1523 	 -281
-4362 	 21689
13357 	 -62525
-16187 	 -59639
827 	 -62
61812 	 -42591
12008 	 49063
813 	 -76
27020 	 46591
-2160 	 -34544
-43008 	 -45986
-820 	 1077
779 	 -431
-65164 	 39492
-7900 	 -50627
1 	 -918
2443 	 237
-61961 	 -51508
15114 	 -52359
19355 	 9835
212 	 75
-45488 	 37394
-42799 	 -56841
-113 	 219
13339 	 713
13125 	 1273
26826 	 39171
-1717 	 -4207
942 	 -33
42371 	 10326
64413 	 61868
1208 	 -63
957 	 120
36104 	 -11391
-56235 	 7548
-10897 	 51685
307 	 -602
-53314 	 9251
34057 	 -39979
-54 	 -85
44896 	 15417
-58720 	 487
-62147 	 44594
365 	 -1397
1204 	 160
15955 	 18136
-8618 	 -44978
740 	 213
4300 	 500
-31965 	 -22193
-51414 	 -39027
-10171 	 5430
687 	 -495
45761 	 51839
43824 	 58763
444 	 -711
13344 	 -9533
-52647 	 25965
32896 	 34198
1884 	 1041
412 	 -85
22286 	 -25696
-58664 	 58337
-547 	 57
1793 	 -233
-56832 	 61300
-31334 	 -6610
12467 	 57616
722 	 110
56043 	 27658
44097 	 35040
686 	 139
54921 	 -11642
56780 	 -15431
-47629 	 -42131
-1230 	 354
975 	 -402
11332 	 -48065
-47300 	 -48322
387 	 -920
2599 	 388
13465 	 5991
-44807 	 13463
-17911 	 240
142 	 -99
28259 	 -33082
-11540 	 -62128
-255 	 -42
30474 	 -5172
63024 	 29729
11536 	 -54094
481 	 -3844
856 	 112
-40836 	 30747
-19318 	 47600
959 	 391
976 	 -12
61875 	 -37092
30823 	 15892
35255 	 -32258
536 	 -587
59922 	 38400
-51108 	 36422
239 	 248
2880 	 -23202
-19804 	 26836
-52220 	 64663
-866 	 -1046
1238 	 -137
7512 	 -50693
15176 	 -36975
897 	 -426
3058 	 523
35411 	 45499
41674 	 -6613
-62145 	 37741
299 	 -442
-8132 	 -60418
-7366 	 -33912
-90 	 -583
-36123 	 47866
-15828 	 3843
15303 	 -13004
2611 	 -1332
565 	 167
41328 	 -11396
56029 	 -57553
66 	 655
1275 	 -249
59413 	 61632
16131 	 -48874
2638 	 -30360
831 	 -273
9717 	 -31928
-34840 	 33952
814 	 -336
-13775 	 -3425
10684 	 23546
-51791 	 -60269
-47 	 1536
594 	 -375
29143 	 15165
-56892 	 57123
-342 	 -719
2266 	 58
-26429 	 -61872
36699 	 28864
18952 	 9463
362 	 186
48190 	 37281
59982 	 -48012
148 	 376
8015 	 669
14125 	 -4741
-48651 	 43687
-4442 	 -3370
943 	 -215
-63347 	 -18361
17176 	 -44463
1195 	 -609
1012 	 208
27293 	 -2444
41448 	 9336
56101 	 5738
99 	 -503
42790 	 -34730
-30971 	 -9669
-59 	 -201
-6587 	 -62427
56897 	 -3942
-57515 	 -21798
654 	 -1282
1159 	 202
30627 	 1293
-1127 	 50189
610 	 314
4871 	 507
-26920 	 41177
8230 	 20281
-8860 	 1733
777 	 -449
61800 	 13289
18019 	 42773
573 	 -655
16173 	 6933
16456 	 53550
-28438 	 -21774
1429 	 1365
425 	 -168
-45688 	 -31599
-15453 	 -29125
-575 	 -155
1924 	 -179
56473 	 50242
-24617 	 47308
47375 	 14356
641 	 167
-61044 	 18006
-50566 	 45185
587 	 213
62030 	 -13938
-24623 	 17009
52264 	 51567
-1280 	 -38
1064 	 -356
45808 	 52426
23735 	 -42752
563 	 -848
2683 	 445
-59080 	 43941
14431 	 43131
46996 	 16047
145 	 -195
5205 	 -59720
-35806 	 -21457
-270 	 -191
47144 	 -30124
-43280 	 5504
-13202 	 -12924
1314 	 -3360
790 	 159
44627 	 56465
60134 	 -64963
763 	 549
1019 	 -83
62654 	 -60067
-22805 	 -7447
-51339 	 -3881
640 	 -538
55552 	 42916
-37849 	 -57239
133 	 198
52884 	 -4052
-51515 	 -1775
-60962 	 24821
-590 	 -1259
1257 	 -52
-50690 	 9189
-2143 	 47410
923 	 -251
3260 	 522
-43518 	 62049
38419 	 -39196
7525 	 41402
387 	 -491
-2986 	 -56674
-34700 	 -27075
27 	 -667
23595 	 -61549
-19899 	 36379
51416 	 -50897
2654 	 -626
501 	 126
-40586 	 7645
-6217 	 43087
-146 	 569
1394 	 -275
59499 	 -55742
19988 	 39062
-32828 	 -36150
843 	 -166
-25355 	 38267
36269 	 -46891
830 	 -205
-7749 	 26825
-23311 	 44148
-25105 	 -64446
-471 	 1352
682 	 -413
59769 	 -52757
-43775 	 -10193
-182 	 -841
2359 	 149
-59438 	 -49064
-7635 	 -35466
35468 	 -44205
279 	 141
-1691 	 55960
31372 	 -38266
6 	 315
10064 	 755
-14369 	 27529
-54839 	 -43262
-3030 	 -3971
954 	 -122
12136 	 -42490
-34495 	 -54916
1237 	 -333
977 	 171
42457 	 -19370
-41923 	 12934
25330 	 -36981
197 	 -566
60552 	 1635
24059 	 -40721
-18 	 24
7219 	 19416
-34388 	 -17954
27462 	 1819
47 	 -1436
1238 	 101
-62431 	 63736
-12826 	 38063
840 	 79
3861 	 505
20831 	 27608
56517 	 28851
-10900 	 11499
588 	 -518
-28101 	 -37377
27316 	 34361
304 	 -733
2691 	 15423
-35253 	 13752
41552 	 -49294
2262 	 588
421 	 -4
-65097 	 31992
42555 	 50611
-463 	 258
1657 	 -267
-23698 	 -7000
25288 	 10165
-48436 	 30717
785 	 32
-36554 	 47772
47344 	 46291
764 	 41
-2203 	 -7286
-18937 	 -50965
-34385 	 -64636
-1076 	 736
878 	 -427
46263 	 -4257
41480 	 -4016
195 	 -944
2521 	 318
-15511 	 -9472
31823 	 33234
-16093 	 -8084
165 	 -6
48116 	 -11687
35223 	 4917
-202 	 97
19175 	 -116
30360 	 62387
37713 	 58828
-537 	 -4145
908 	 46
-15011 	 59677
-54957 	 31339
1112 	 183
956 	 56
42913 	 23492
-5982 	 -65226
11984 	 7939
423 	 -609
47599 	 45818
-33906 	 -33772
355 	 269
4008 	 -57364
2285 	 -43655
-5162 	 18139
-1085 	 -761
1198 	 -219
-48103 	 -55333
-39655 	 -60438
826 	 -592
2903 	 512
50362 	 49691
-49236 	 -20732
-55840 	 27685
226 	 -373
-12884 	 -45966
51123 	 48299
-183 	 -471
-3098 	 -30158
-23517 	 38117
41329 	 -58286
2380 	 -2053
638 	 188
62159 	 -35853
-13159 	 48967
300 	 682
1170 	 -206
47117 	 64821
50013 	 -2130
27210 	 46077
791 	 -375
-57847 	 22914
-36665 	 34442
763 	 -460
-40213 	 -9450
-11182 	 52569
56766 	 -52517
430 	 1608
519 	 -318
-46183 	 4223
-64449 	 53681
-467 	 -556
2163 	 -29
-54755 	 58106
-33419 	 11756
-7798 	 -9172
454 	 206
-34468 	 33690
-33823 	 -58984
303 	 398
6622 	 588
-48029 	 21890
61730 	 -35868
-5913 	 -2320
909 	 -304
37430 	 39375
-58717 	 -63182
1080 	 -871
1057 	 226
55492 	 12215
38651 	 -17484
-2287 	 -16335
20 	 -418
7201 	 64730
62174 	 13771
784 	 -3
7628 	 13843
42661 	 -14069
-324 	 -30076
-623 	 511
1109 	 -371
-48922 	 -26727
63765 	 -18980
189 	 -819
6646 	 892
-3061 	 -50041
20857 	 34832
6746 	 1314
289 	 19
-14416 	 41123
-61381 	 42937
-82 	 96
-8395 	 5041
30955 	 16086
15642 	 26132
-286 	 -2066
1045 	 39
-1585 	 41126
61360 	 -46754
972 	 48
1605 	 179
-55367 	 -56344
-27815 	 -41597
12419 	 623
456 	 -563
48716 	 -44429
-51701 	 36232
313 	 -665
-42864 	 28326
-6888 	 -63254
16673 	 34423
1511 	 181
630 	 40
-18068 	 -20959
40131 	 -1531
-279 	 217
2911 	 -49
11766 	 9345
-38207 	 34925
15875 	 5057
848 	 5
-12710 	 -46557
-37184 	 -54935
812 	 7
48858 	 30056
-7255 	 -10425
-1371 	 -4365
-1941 	 1851
671 	 -478
-49562 	 977
31455 	 -6167
41 	 -1122
1620 	 140
-34029 	 62671
-27396 	 -17987
39634 	 140
87 	 39
3797 	 30994
-34385 	 51477
743 	 -453
22048 	 38973
-10883 	 45793
-24379 	 43017
453 	 975
733 	 -254
-52695 	 27929
-3483 	 47893
-338 	 -450
4229 	 288
1256 	 2336
-155 	 44384
10971 	 -15325
563 	 193
52491 	 44747
44823 	 58530
375 	 320
-40520 	 56552
15332 	 9197
-40941 	 37259
-2061 	 -854
1002 	 -296
-48257 	 50315
36036 	 -50291
867 	 -769
1561 	 299
-63476 	 55518
3662 	 -35227
58742 	 -23078
96 	 -362
-2621 	 60398
-56079 	 28018
-102 	 -400
-2085 	 -3485
-31828 	 23950
-35783 	 -23627
1339 	 -1330
822 	 199
57741 	 63225
45823 	 -40209
365 	 505
2033 	 -37
33049 	 -57329
-24072 	 65016
-10494 	 47797
817 	 -373
-54437 	 -4444
51278 	 49190
749 	 -566
16474 	 926
-44347 	 5178
-44762 	 54508
1249 	 3730
331 	 -321
-45889 	 56954
-61923 	 -46490
-742 	 -542
1484 	 -181
9144 	 17275
-5337 	 -19742
-40232 	 -22475
437 	 232
31112 	 -33068
63014 	 -5715
824 	 -229
56155 	 -383
40514 	 -11187
-36306 	 -10914
-163 	 881
900 	 -350
28713 	 -3439
43450 	 9554
-120 	 -707
5184 	 566
-53512 	 -44079
43099 	 -33769
9646 	 -3405
401 	 147
-3820 	 50228
-51443 	 -39937
113 	 271
56716 	 -28458
37395 	 30506
17752 	 -25915
-1283 	 -1723
1066 	 -126
-56954 	 17907
40684 	 -49973
1030 	 -365
1549 	 268
-13236 	 65313
28571 	 -6304
10802 	 42935
249 	 -509
-42835 	 -49582
32752 	 -53117
71 	 -588
-60232 	 -10775
-5479 	 -27480
20985 	 62852
1628 	 -567
701 	 155
-49264 	 -28640
-51773 	 -7195
-1 	 447
2420 	 -84
-32435 	 -56001
-10843 	 -36510
-6540 	 37949
883 	 -183
33904 	 -16257
24002 	 -61937
857 	 -282
40886 	 -15972
55500 	 34625
44607 	 59206
-730 	 3091
479 	 -440
-55562 	 46007
60917 	 63565
-419 	 -943
1587 	 -17
48793 	 54021
-59924 	 -3774
41552 	 -22596
234 	 184
-38103 	 26400
22720 	 31573
558 	 -614
33508 	 30153
59806 	 2689
-6086 	 28272
1070 	 733
638 	 -109
50346 	 8009
-40470 	 58601
-399 	 -112
3505 	 76
-27479 	 52386
-2804 	 -43345
-23476 	 -48021
729 	 142
-34696 	 -12272
-9730 	 -34230
633 	 226
63537 	 23310
-17556 	 38814
29542 	 31161
-2350 	 420
860 	 -425
-57601 	 48078
59549 	 -60097
510 	 -1051
1600 	 254
14898 	 31016
41213 	 1155
-1091 	 31184
37 	 -161
2033 	 60594
3813 	 31849
-160 	 -149
-33472 	 49060
24989 	 38232
-24532 	 63606
659 	 -1894
952 	 157
12244 	 49621
21418 	 -26392
724 	 363
1762 	 63
51828 	 62919
23073 	 -58641
-34997 	 -14527
663 	 -513
61901 	 6814
-40272 	 -39985
507 	 -764
9405 	 1227
47558 	 11896
32458 	 -52725
3830 	 3321
263 	 -152
-57636 	 9122
58333 	 -47511
-825 	 -12
1316 	 -310
-24207 	 44600
-23082 	 31237
-36882 	 -21251
640 	 164
64557 	 -40881
49366 	 -40172
818 	 -113
-31051 	 -28939
-60063 	 -622
29375 	 -57628
-420 	 724
1002 	 -371
-543 	 53507
51674 	 51284
28 	 -783
5822 	 724
51930 	 30951
42195 	 41764
8227 	 -578
336 	 92
45726 	 63888
36377 	 -42561
3 	 196
13318 	 5221
-39870 	 -29272
-27942 	 18781
-794 	 -1962
1066 	 -39
63090 	 40379
62532 	 32478
1028 	 -152
1566 	 229
65247 	 2030
-24946 	 -47768
-38499 	 5308
349 	 -549
-63942 	 -8219
37390 	 -34406
187 	 -642
47115 	 -5681
-63328 	 -12745
-17630 	 33578
1617 	 -178
657 	 104
-41742 	 -5458
51743 	 61715
-156 	 350
2653 	 -78
23308 	 23006
34937 	 35954
673 	 23358
877 	 -85
-25680 	 -60136
-5980 	 50360
854 	 -133
42128 	 61082
-8671 	 42362
-43134 	 62757
-1437 	 2519
572 	 -471
-3679 	 -39796
-44005 	 -62552
-198 	 -1063
1611 	 64
-18893 	 -5582
-5774 	 58298
59361 	 -7686
150 	 122
-12183 	 -63775
46749 	 -16992
662 	 -545
-29518 	 -6418
-18692 	 11712
1020 	 57881
772 	 896
675 	 -185
8072 	 27889
-38966 	 -58877
-391 	 -286
3847 	 172
44597 	 -33617
-13760 	 30971
5861 	 -29288
649 	 180
29194 	 -30631
33378 	 -2472
509 	 291
-50383 	 48363
-31453 	 -47212
8320 	 -15013
-2282 	 -254
939 	 -368
45019 	 40392
63926 	 41497
709 	 -932
1580 	 286
5560 	 -14883
16957 	 20307
-3644 	 -1067
53 	 -265
-1906 	 57786
49227 	 -42236
-148 	 -279
2025 	 -35120
7302 	 -30406
-51410 	 -54696
1042 	 -1650
889 	 189
54547 	 -59642
-65413 	 52349
552 	 459
1883 	 8
60587 	 15643
31462 	 3046
29049 	 8742
749 	 -452
-6793 	 52035
64730 	 -18565
642 	 -680
11981 	 1301
-25429 	 -12305
14916 	 10064
2479 	 3686
285 	 -240
60848 	 15394
-51224 	 26803
-818 	 -286
1407 	 -253
7578 	 -57372
2616 	 -53358
-14927 	 -9382
543 	 212
16762 	 -47599
42990 	 55212
799 	 -346
-55929 	 148
30070 	 15942
-17979 	 9975
134 	 968
809 	 -310
-27169 	 -51006
25623 	 -64202
-245 	 -593
4666 	 420
8325 	 11306
-47752 	 -40210
10825 	 -7807
478 	 182
-48433 	 -55281
-58983 	 -3124
240 	 313
-30951 	 8600
-35456 	 -19479
-61477 	 -10554
-1716 	 -1350
1045 	 -213
-53757 	 -12930
40116 	 64573
976 	 -576
1549 	 293
41160 	 44586
26435 	 -25417
-535 	 -12710
163 	 -445
27114 	 33206
42159 	 -35355
-27 	 -505
-7907 	 991
9289 	 28412
-52869 	 51161
1536 	 -959
758 	 187
-7949 	 32554
-59571 	 -44338
176 	 500
2213 	 -69
20443 	 24705
-16460 	 47226
-51508 	 -29489
862 	 -281
-90 	 -57304
45438 	 10886
822 	 -430
25147 	 -1750
34531 	 -59684
22740 	 18570
170 	 3512
397 	 -389
-42239 	 -37611
46377 	 -17722
-605 	 -766
1544 	 -101
-43653 	 -54017
-19033 	 30244
50387 	 -14375
332 	 222
-57819 	 2108
43174 	 -55758
439 	 -655
52014 	 -17489
22096 	 -24881
19713 	 37402
1323 	 491
623 	 -32
14826 	 -46644
-9134 	 -39977
-361 	 59
3195 	 2
48950 	 -37723
-48986 	 -35474
33902 	 -4127
797 	 82
64525 	 13437
-37638 	 53305
736 	 129
-29480 	 -14160
44937 	 -33562
56670 	 -12774
-2242 	 1136
768 	 -463
1485 	 40173
19396 	 49110
282 	 -1117
1614 	 204
-2858 	 -18943
-25461 	 8761
17058 	 1833
48 	 -57
9453 	 52378
29950 	 -33324
-137 	 -21
-12291 	 36684
-16905 	 -16670
31611 	 23066
208 	 -2039
1005 	 106
-56871 	 58107
2653 	 43270
867 	 224
1669 	 122
24124 	 14469
42879 	 8124
48405 	 36535
563 	 -551
-31205 	 -34732
-40199 	 -40267
352 	 -812
7770 	 1065
46923 	 -27075
-23062 	 34810
5265 	 2562
264 	 -63
-60983 	 -29940
-58445 	 -62271
-760 	 259
1215 	 -351
25450 	 -4302
-53248 	 -8203
51630 	 -8637
723 	 90
37174 	 -55005
35853 	 -49815
805 	 -57
-40552 	 -9162
34655 	 -10374
-58025 	 45888
-529 	 624
1055 	 -374
-31966 	 864
60328 	 13078
107 	 -807
6205 	 807
37866 	 64518
-49052 	 683
7489 	 461
310 	 57
56685 	 -38089
-44646 	 -49205
-42 	 149
-26799 	 65304
-6430 	 24804
-64035 	 1586
-540 	 -2031
1058 	 1
-44694 	 -20763
-60559 	 52575
1006 	 -49
1583 	 205
-58415 	 55648
-17794 	 62971
6333 	 -432
402 	 -560
-44320 	 57934
53059 	 7741
249 	 -657
343 	 -44315
6406 	 -58160
-30907 	 -63992
1576 	 6
641 	 74
-54361 	 50198
51321 	 62194
-222 	 287
2779 	 -66
-34704 	 -40645
-27756 	 37946
-3996 	 25248
866 	 -38
-54415 	 35757
59160 	 41529
837 	 -61
1694 	 23711
38120 	 38007
11374 	 55554
-1715 	 2194
621 	 -477
50165 	 -62891
-22375 	 16558
-79 	 -1100
1617 	 103
62025 	 -59526
18199 	 -25585
3699 	 10257
116 	 83
32374 	 24980
-36741 	 28136
706 	 -502
-53664 	 143
-18456 	 6040
59229 	 23745
614 	 946
701 	 -221
-25461 	 10663
57493 	 46199
-370 	 -370
4032 	 228
56561 	 -45443
-35788 	 56599
9687 	 -21237
606 	 189
10969 	 -35672
44741 	 59102
443 	 310
17916 	 60423
-2991 	 -21398
40861 	 49281
-2188 	 -565
973 	 -334
-39013 	 -45798
41064 	 -3120
794 	 -856
1570 	 295
-54735 	 61327
23073 	 33082
-7678 	 -48616
71 	 -315
-37835 	 -34427
-63130 	 40302
-129 	 -341
-38560 	 -5755
-23280 	 -44991
55096 	 -65492
1202 	 -1498
856 	 196
-62867 	 36550
-47742 	 -59255
460 	 488
1954 	 -15
36734 	 38495
34197 	 -19043
21682 	 41875
786 	 -414
32537 	 -1460
61716 	 12145
699 	 -626
13889 	 1221
58296 	 35895
-35129 	 -53203
1847 	 3744
305 	 -282
37871 	 -2254
56186 	 -43057
-788 	 -417
1447 	 -219
-49850 	 62348
10310 	 39959
5531 	 -33941
491 	 225
52121 	 33797
656 	 -59741
815 	 -288
-11688 	 -55992
16405 	 28767
45403 	 25302
-18 	 934
853 	 -332
25855 	 -7286
-11565 	 37960
-186 	 -654
4913 	 491
-53803 	 -35497
14478 	 2857
10288 	 -5345
438 	 167
32095 	 -38153
-13924 	 -33336
175 	 296
-20230 	 40657
-3360 	 25437
-22443 	 13688
-1509 	 -1552
1058 	 -170
-44960 	 29263
-58950 	 -54412
1010 	 -471
1547 	 283
-49117 	 -48544
57259 	 18452
8934 	 -4613
204 	 -480
31335 	 -3614
-64067 	 -40323
19 	 -550
49164 	 7229
47265 	 18114
62164 	 -1295
